Gene_1	Gene_2	dnds	dN	dS
p7.B1	p3.C8	0.0702	0.0045	0.0646
p7.B1	p6.G8	0.1498	0.0233	0.1555
p25.G7	p11.H9	0.1055	0.0126	0.1194
p25.G7	p12.G7	0.1996	0.0277	0.1387
p25.G7	p23.H1	0.1095	0.0175	0.1599
p25.G7	p26.A2	0.1095	0.0175	0.1599
p25.G7	p26.E9	0.1168	0.0192	0.1644
p25.G7	p26.F2	0.1095	0.0175	0.1599
p25.G7	p26.G7	0.1338	0.0186	0.1392
p25.G7	p2.B9	0.1132	0.0181	0.1599
p25.G7	p3.C1	0.1303	0.0181	0.1386
p25.G7	p3.C8	0.1095	0.0175	0.1599
p25.G7	p6.G8	0.0960	0.0109	0.1134
p25.G7	p7.B1	0.1020	0.0169	0.1658
p24.E1	p11.H9	0.1439	0.0237	0.1649
p24.E1	p12.G7	0.3978	0.0115	0.0290
p24.E1	p23.H1	0.0419	0.0040	0.0946
p24.E1	p26.A2	0.0419	0.0040	0.0946
p24.E1	p26.E9	0.0461	0.0045	0.0980
p24.E1	p26.F2	0.0419	0.0040	0.0946
p24.E1	p26.G7	0.0831	0.0039	0.0475
p24.E1	p2.B9	0.0479	0.0045	0.0946
p24.E1	p3.C1	0.0789	0.0034	0.0430
p24.E1	p3.C8	0.0419	0.0040	0.0946
p24.E1	p6.G8	0.1393	0.0220	0.1580
p24.E1	p7.B1	0.0283	0.0028	0.0997
p24.E1	p25.G7	0.1385	0.0157	0.1137
p5.F9	p11.H9	0.1346	0.0256	0.1898
p5.F9	p12.G7	0.1276	0.0144	0.1125
p5.F9	p26.E9	0.0524	0.0028	0.0539
p5.F9	p26.G7	0.0678	0.0057	0.0835
p5.F9	p3.C1	0.0580	0.0051	0.0879
p5.F9	p6.G8	0.1360	0.0238	0.1753
p5.F9	p7.B1	0.0702	0.0045	0.0646
p5.F9	p25.G7	0.1095	0.0175	0.1599
p5.F9	p24.E1	0.0419	0.0040	0.0946
p1.A9	p11.H9	0.1494	0.0279	0.1865
p1.A9	p12.G7	0.1258	0.0155	0.1230
p1.A9	p23.H1	0.0758	0.0034	0.0448
p1.A9	p26.A2	0.0758	0.0034	0.0448
p1.A9	p26.E9	0.0661	0.0017	0.0256
p1.A9	p26.F2	0.0758	0.0034	0.0448
p1.A9	p26.G7	0.0763	0.0068	0.0889
p1.A9	p2.B9	0.0885	0.0040	0.0448
p1.A9	p3.C1	0.0667	0.0062	0.0933
p1.A9	p3.C8	0.0758	0.0034	0.0448
p1.A9	p6.G8	0.1762	0.0262	0.1486
p1.A9	p7.B1	0.0834	0.0034	0.0406
p1.A9	p25.G7	0.1120	0.0198	0.1768
p1.A9	p24.E1	0.0509	0.0051	0.1000
p1.A9	p5.F9	0.0758	0.0034	0.0448
p3.F1	p11.H9	0.1393	0.0261	0.1871
p3.F1	p12.G7	0.1464	0.0149	0.1017
p3.F1	p23.H1	0.0428	0.0040	0.0926
p3.F1	p26.A2	0.0428	0.0040	0.0926
p3.F1	p26.E9	0.0760	0.0068	0.0892
p3.F1	p26.F2	0.0428	0.0040	0.0926
p3.F1	p26.G7	0.0911	0.0062	0.0682
p3.F1	p2.B9	0.0489	0.0045	0.0926
p3.F1	p3.C1	0.0779	0.0056	0.0726
p3.F1	p3.C8	0.0428	0.0040	0.0926
p3.F1	p6.G8	0.1440	0.0244	0.1693
p3.F1	p7.B1	0.0560	0.0051	0.0909
p3.F1	p25.G7	0.1167	0.0180	0.1545
p3.F1	p24.E1	0.0510	0.0045	0.0886
p3.F1	p5.F9	0.0428	0.0040	0.0926
p3.F1	p1.A9	0.0829	0.0074	0.0887
p6.B2	p11.H9	0.1256	0.0160	0.1277
p6.B2	p12.G7	0.1314	0.0238	0.1813
p6.B2	p23.H1	0.1162	0.0139	0.1192
p6.B2	p26.A2	0.1162	0.0139	0.1192
p6.B2	p26.E9	0.1611	0.0144	0.0896
p6.B2	p26.F2	0.1162	0.0139	0.1192
p6.B2	p26.G7	0.1025	0.0149	0.1457
p6.B2	p2.B9	0.1211	0.0144	0.1192
p6.B2	p3.C1	0.0956	0.0144	0.1502
p6.B2	p3.C8	0.1162	0.0139	0.1192
p6.B2	p6.G8	0.1536	0.0143	0.0934
p6.B2	p7.B1	0.1498	0.0127	0.0847
p6.B2	p25.G7	0.0779	0.0091	0.1173
p6.B2	p24.E1	0.0813	0.0132	0.1625
p6.B2	p5.F9	0.1162	0.0139	0.1192
p6.B2	p1.A9	0.1885	0.0150	0.0798
p6.B2	p3.F1	0.1120	0.0144	0.1282
p24.H5	p11.H9	0.1428	0.0273	0.1911
p24.H5	p12.G7	0.1321	0.0149	0.1129
p24.H5	p23.H1	0.0786	0.0028	0.0360
p24.H5	p26.A2	0.0786	0.0028	0.0360
p24.H5	p26.E9	0.0987	0.0034	0.0343
p24.H5	p26.F2	0.0786	0.0028	0.0360
p24.H5	p26.G7	0.0703	0.0062	0.0885
p24.H5	p2.B9	0.0944	0.0034	0.0360
p24.H5	p3.C1	0.0609	0.0057	0.0929
p24.H5	p3.C8	0.0786	0.0028	0.0360
p24.H5	p6.G8	0.1687	0.0268	0.1587
p24.H5	p7.B1	0.1132	0.0051	0.0450
p24.H5	p25.G7	0.1154	0.0204	0.1767
p24.H5	p24.E1	0.0566	0.0057	0.1000
p24.H5	p5.F9	0.0786	0.0028	0.0360
p24.H5	p1.A9	0.2238	0.0028	0.0126
p24.H5	p3.F1	0.0857	0.0068	0.0792
p24.H5	p6.B2	0.1713	0.0145	0.0844
p13.H12	p11.H9	0.1249	0.0155	0.1241
p13.H12	p12.G7	0.1340	0.0245	0.1825
p13.H12	p23.H1	0.1248	0.0133	0.1066
p13.H12	p26.A2	0.1248	0.0133	0.1066
p13.H12	p26.E9	0.1649	0.0150	0.0912
p13.H12	p26.F2	0.1248	0.0133	0.1066
p13.H12	p26.G7	0.0986	0.0155	0.1575
p13.H12	p2.B9	0.1303	0.0139	0.1066
p13.H12	p3.C1	0.0923	0.0150	0.1621
p13.H12	p3.C8	0.1248	0.0133	0.1066
p13.H12	p6.G8	0.1529	0.0138	0.0903
p13.H12	p7.B1	0.1439	0.0144	0.1003
p13.H12	p25.G7	0.0754	0.0086	0.1138
p13.H12	p24.E1	0.0843	0.0138	0.1638
p13.H12	p5.F9	0.1248	0.0133	0.1066
p13.H12	p1.A9	0.1529	0.0168	0.1097
p13.H12	p3.F1	0.0956	0.0138	0.1445
p13.H12	p6.B2	0.0544	0.0017	0.0313
p13.H12	p24.H5	0.1415	0.0162	0.1145
p26.E6	p11.H9	0.1055	0.0126	0.1194
p26.E6	p12.G7	0.1996	0.0277	0.1387
p26.E6	p23.H1	0.1095	0.0175	0.1599
p26.E6	p26.A2	0.1095	0.0175	0.1599
p26.E6	p26.E9	0.1168	0.0192	0.1644
p26.E6	p26.F2	0.1095	0.0175	0.1599
p26.E6	p26.G7	0.1338	0.0186	0.1392
p26.E6	p2.B9	0.1132	0.0181	0.1599
p26.E6	p3.C1	0.1303	0.0181	0.1386
p26.E6	p3.C8	0.1095	0.0175	0.1599
p26.E6	p6.G8	0.0960	0.0109	0.1134
p26.E6	p7.B1	0.1020	0.0169	0.1658
p26.E6	p24.E1	0.1385	0.0157	0.1137
p26.E6	p5.F9	0.1095	0.0175	0.1599
p26.E6	p1.A9	0.1120	0.0198	0.1768
p26.E6	p3.F1	0.1167	0.0180	0.1545
p26.E6	p6.B2	0.0779	0.0091	0.1173
p26.E6	p24.H5	0.1154	0.0204	0.1767
p26.E6	p13.H12	0.0754	0.0086	0.1138
p4.A6	p11.H9	0.1439	0.0237	0.1649
p4.A6	p12.G7	0.3978	0.0115	0.0290
p4.A6	p23.H1	0.0419	0.0040	0.0946
p4.A6	p26.A2	0.0419	0.0040	0.0946
p4.A6	p26.E9	0.0461	0.0045	0.0980
p4.A6	p26.F2	0.0419	0.0040	0.0946
p4.A6	p26.G7	0.0831	0.0039	0.0475
p4.A6	p2.B9	0.0479	0.0045	0.0946
p4.A6	p3.C1	0.0789	0.0034	0.0430
p4.A6	p3.C8	0.0419	0.0040	0.0946
p4.A6	p6.G8	0.1393	0.0220	0.1580
p4.A6	p7.B1	0.0283	0.0028	0.0997
p4.A6	p25.G7	0.1385	0.0157	0.1137
p4.A6	p5.F9	0.0419	0.0040	0.0946
p4.A6	p1.A9	0.0509	0.0051	0.1000
p4.A6	p3.F1	0.0510	0.0045	0.0886
p4.A6	p6.B2	0.0813	0.0132	0.1625
p4.A6	p24.H5	0.0566	0.0057	0.1000
p4.A6	p13.H12	0.0843	0.0138	0.1638
p4.A6	p26.E6	0.1385	0.0157	0.1137
p23.C3	p11.H9	0.1234	0.0186	0.1504
p23.C3	p12.G7	0.2139	0.0040	0.0186
p23.C3	p23.H1	0.1198	0.0126	0.1053
p23.C3	p26.A2	0.1198	0.0126	0.1053
p23.C3	p26.E9	0.1256	0.0143	0.1139
p23.C3	p26.F2	0.1198	0.0126	0.1053
p23.C3	p26.G7	0.2180	0.0126	0.0578
p23.C3	p2.B9	0.1253	0.0132	0.1053
p23.C3	p3.C1	0.1937	0.0120	0.0621
p23.C3	p3.C8	0.1198	0.0126	0.1053
p23.C3	p6.G8	0.1206	0.0180	0.1494
p23.C3	p7.B1	0.1137	0.0126	0.1108
p23.C3	p25.G7	0.2013	0.0259	0.1287
p23.C3	p24.E1	0.2463	0.0109	0.0443
p23.C3	p5.F9	0.1198	0.0126	0.1053
p23.C3	p1.A9	0.1286	0.0149	0.1158
p23.C3	p3.F1	0.1392	0.0132	0.0946
p23.C3	p6.B2	0.1380	0.0232	0.1684
p23.C3	p24.H5	0.1354	0.0143	0.1058
p23.C3	p13.H12	0.1339	0.0227	0.1695
p23.C3	p26.E6	0.2013	0.0259	0.1287
p23.C3	p4.A6	0.2463	0.0109	0.0443
p24.B8	p11.H9	0.1109	0.0191	0.1721
p24.B8	p12.G7	0.1081	0.0057	0.0530
p24.B8	p23.H1	0.0805	0.0097	0.1203
p24.B8	p26.A2	0.0805	0.0097	0.1203
p24.B8	p26.E9	0.0966	0.0125	0.1295
p24.B8	p26.F2	0.0805	0.0097	0.1203
p24.B8	p26.G7	0.2003	0.0108	0.0539
p24.B8	p2.B9	0.0852	0.0103	0.1203
p24.B8	p3.C1	0.2077	0.0102	0.0493
p24.B8	p3.C8	0.0805	0.0097	0.1203
p24.B8	p6.G8	0.1054	0.0185	0.1759
p24.B8	p7.B1	0.0860	0.0108	0.1259
p24.B8	p25.G7	0.1462	0.0240	0.1642
p24.B8	p24.E1	0.1526	0.0102	0.0671
p24.B8	p5.F9	0.0805	0.0097	0.1203
p24.B8	p1.A9	0.1079	0.0131	0.1214
p24.B8	p3.F1	0.0934	0.0102	0.1095
p24.B8	p6.B2	0.1127	0.0202	0.1797
p24.B8	p24.H5	0.0940	0.0114	0.1211
p24.B8	p13.H12	0.1001	0.0197	0.1966
p24.B8	p26.E6	0.1462	0.0240	0.1642
p24.B8	p4.A6	0.1526	0.0102	0.0671
p24.B8	p23.C3	0.0935	0.0051	0.0551
p11.G8	p11.H9	0.1264	0.0131	0.1039
p11.G8	p12.G7	0.1347	0.0256	0.1898
p11.G8	p23.H1	0.1023	0.0179	0.1749
p11.G8	p26.A2	0.1023	0.0179	0.1749
p11.G8	p26.E9	0.1072	0.0184	0.1719
p11.G8	p26.F2	0.1023	0.0179	0.1749
p11.G8	p26.G7	0.0946	0.0143	0.1517
p11.G8	p2.B9	0.1056	0.0185	0.1750
p11.G8	p3.C1	0.0882	0.0138	0.1562
p11.G8	p3.C8	0.1023	0.0179	0.1749
p11.G8	p6.G8	0.1095	0.0126	0.1149
p11.G8	p7.B1	0.0918	0.0162	0.1760
p11.G8	p25.G7	0.0867	0.0085	0.0987
p11.G8	p24.E1	0.0940	0.0161	0.1712
p11.G8	p5.F9	0.1023	0.0179	0.1749
p11.G8	p1.A9	0.1016	0.0190	0.1872
p11.G8	p3.F1	0.1120	0.0184	0.1644
p11.G8	p6.B2	0.0576	0.0074	0.1283
p11.G8	p24.H5	0.0990	0.0184	0.1863
p11.G8	p13.H12	0.0665	0.0080	0.1200
p11.G8	p26.E6	0.0867	0.0085	0.0987
p11.G8	p4.A6	0.0940	0.0161	0.1712
p11.G8	p23.C3	0.1375	0.0250	0.1817
p11.G8	p24.B8	0.1075	0.0231	0.2154
p22.G7	p11.H9	0.1176	0.0203	0.1729
p22.G7	p12.G7	0.1027	0.0034	0.0332
p22.G7	p23.H1	0.1078	0.0121	0.1118
p22.G7	p26.A2	0.1078	0.0121	0.1118
p22.G7	p26.E9	0.0966	0.0126	0.1303
p22.G7	p26.F2	0.1078	0.0121	0.1118
p22.G7	p26.G7	0.2594	0.0109	0.0420
p22.G7	p2.B9	0.1130	0.0126	0.1118
p22.G7	p3.C1	0.2753	0.0103	0.0376
p22.G7	p3.C8	0.1078	0.0121	0.1118
p22.G7	p6.G8	0.1152	0.0198	0.1717
p22.G7	p7.B1	0.0928	0.0109	0.1172
p22.G7	p25.G7	0.1605	0.0241	0.1502
p22.G7	p24.E1	0.1665	0.0092	0.0551
p22.G7	p5.F9	0.1078	0.0121	0.1118
p22.G7	p1.A9	0.1078	0.0132	0.1223
p22.G7	p3.F1	0.1307	0.0126	0.0964
p22.G7	p6.B2	0.1193	0.0215	0.1801
p22.G7	p24.H5	0.1124	0.0126	0.1122
p22.G7	p13.H12	0.1151	0.0221	0.1921
p22.G7	p26.E6	0.1605	0.0241	0.1502
p22.G7	p4.A6	0.1665	0.0092	0.0551
p22.G7	p23.C3	0.0805	0.0028	0.0353
p22.G7	p24.B8	0.1483	0.0046	0.0310
p22.G7	p11.G8	0.1198	0.0232	0.1939
p11.H6	p11.H9	0.1531	0.0278	0.1818
p11.H6	p12.G7	0.1332	0.0155	0.1161
p11.H6	p23.H1	0.0458	0.0023	0.0494
p11.H6	p26.A2	0.0458	0.0023	0.0494
p11.H6	p26.E9	0.1320	0.0028	0.0213
p11.H6	p26.F2	0.0458	0.0023	0.0494
p11.H6	p26.G7	0.0825	0.0068	0.0822
p11.H6	p2.B9	0.0572	0.0028	0.0494
p11.H6	p3.C1	0.0718	0.0062	0.0866
p11.H6	p3.C8	0.0458	0.0023	0.0494
p11.H6	p6.G8	0.1815	0.0262	0.1441
p11.H6	p7.B1	0.1242	0.0045	0.0364
p11.H6	p25.G7	0.1131	0.0198	0.1750
p11.H6	p24.E1	0.0519	0.0051	0.0981
p11.H6	p5.F9	0.0458	0.0023	0.0494
p11.H6	p1.A9	0.1779	0.0023	0.0127
p11.H6	p3.F1	0.0780	0.0062	0.0797
p11.H6	p6.B2	0.1959	0.0139	0.0709
p11.H6	p24.H5	0.0999	0.0017	0.0169
p11.H6	p13.H12	0.1552	0.0156	0.1006
p11.H6	p26.E6	0.1131	0.0198	0.1750
p11.H6	p4.A6	0.0519	0.0051	0.0981
p11.H6	p23.C3	0.1366	0.0149	0.1090
p11.H6	p24.B8	0.1043	0.0119	0.1145
p11.H6	p11.G8	0.1073	0.0190	0.1771
p11.H6	p22.G7	0.1141	0.0132	0.1154
p26.B8	p11.H9	0.1400	0.0250	0.1783
p26.B8	p12.G7	0.1161	0.0132	0.1134
p26.B8	p23.H1	0.0697	0.0045	0.0650
p26.B8	p26.A2	0.0697	0.0045	0.0650
p26.B8	p26.E9	0.0965	0.0039	0.0409
p26.B8	p26.F2	0.0697	0.0045	0.0650
p26.B8	p26.G7	0.0602	0.0045	0.0750
p26.B8	p2.B9	0.0785	0.0051	0.0650
p26.B8	p3.C1	0.0498	0.0040	0.0793
p26.B8	p3.C8	0.0697	0.0045	0.0650
p26.B8	p6.G8	0.1654	0.0233	0.1408
p26.B8	p7.B1	0.0669	0.0011	0.0169
p26.B8	p25.G7	0.1015	0.0169	0.1664
p26.B8	p24.E1	0.0312	0.0028	0.0906
p26.B8	p5.F9	0.0697	0.0045	0.0650
p26.B8	p1.A9	0.1244	0.0045	0.0363
p26.B8	p3.F1	0.0621	0.0051	0.0818
p26.B8	p6.B2	0.1726	0.0138	0.0802
p26.B8	p24.H5	0.1379	0.0062	0.0451
p26.B8	p13.H12	0.1501	0.0144	0.0961
p26.B8	p26.E6	0.1015	0.0169	0.1664
p26.B8	p4.A6	0.0312	0.0028	0.0906
p26.B8	p23.C3	0.1238	0.0126	0.1016
p26.B8	p24.B8	0.0933	0.0108	0.1162
p26.B8	p11.G8	0.0940	0.0161	0.1716
p26.B8	p22.G7	0.1006	0.0109	0.1080
p26.B8	p11.H6	0.1761	0.0057	0.0321
p26.B10	p11.H9	0.1055	0.0126	0.1194
p26.B10	p12.G7	0.1996	0.0277	0.1387
p26.B10	p23.H1	0.1095	0.0175	0.1599
p26.B10	p26.A2	0.1095	0.0175	0.1599
p26.B10	p26.E9	0.1168	0.0192	0.1644
p26.B10	p26.F2	0.1095	0.0175	0.1599
p26.B10	p26.G7	0.1338	0.0186	0.1392
p26.B10	p2.B9	0.1132	0.0181	0.1599
p26.B10	p3.C1	0.1303	0.0181	0.1386
p26.B10	p3.C8	0.1095	0.0175	0.1599
p26.B10	p6.G8	0.0960	0.0109	0.1134
p26.B10	p7.B1	0.1020	0.0169	0.1658
p26.B10	p24.E1	0.1385	0.0157	0.1137
p26.B10	p5.F9	0.1095	0.0175	0.1599
p26.B10	p1.A9	0.1120	0.0198	0.1768
p26.B10	p3.F1	0.1167	0.0180	0.1545
p26.B10	p6.B2	0.0779	0.0091	0.1173
p26.B10	p24.H5	0.1154	0.0204	0.1767
p26.B10	p13.H12	0.0754	0.0086	0.1138
p26.B10	p4.A6	0.1385	0.0157	0.1137
p26.B10	p23.C3	0.2013	0.0259	0.1287
p26.B10	p24.B8	0.1462	0.0240	0.1642
p26.B10	p11.G8	0.0867	0.0085	0.0987
p26.B10	p22.G7	0.1605	0.0241	0.1502
p26.B10	p11.H6	0.1131	0.0198	0.1750
p26.B10	p26.B8	0.1015	0.0169	0.1664
p4.G8	p11.H9	0.1440	0.0237	0.1648
p4.G8	p12.G7	0.4689	0.0115	0.0246
p4.G8	p23.H1	0.0419	0.0040	0.0946
p4.G8	p26.A2	0.0419	0.0040	0.0946
p4.G8	p26.E9	0.0461	0.0045	0.0980
p4.G8	p26.F2	0.0419	0.0040	0.0946
p4.G8	p26.G7	0.0832	0.0040	0.0475
p4.G8	p2.B9	0.0479	0.0045	0.0946
p4.G8	p3.C1	0.0789	0.0034	0.0429
p4.G8	p3.C8	0.0419	0.0040	0.0946
p4.G8	p6.G8	0.1394	0.0220	0.1580
p4.G8	p7.B1	0.0284	0.0028	0.0996
p4.G8	p25.G7	0.1415	0.0158	0.1113
p4.G8	p5.F9	0.0419	0.0040	0.0946
p4.G8	p1.A9	0.0509	0.0051	0.1000
p4.G8	p3.F1	0.0510	0.0045	0.0886
p4.G8	p6.B2	0.0813	0.0132	0.1624
p4.G8	p24.H5	0.0567	0.0057	0.0999
p4.G8	p13.H12	0.0844	0.0138	0.1638
p4.G8	p26.E6	0.1415	0.0158	0.1113
p4.G8	p23.C3	0.2465	0.0109	0.0443
p4.G8	p24.B8	0.1527	0.0102	0.0670
p4.G8	p11.G8	0.0941	0.0161	0.1711
p4.G8	p22.G7	0.1667	0.0092	0.0550
p4.G8	p11.H6	0.0519	0.0051	0.0980
p4.G8	p26.B8	0.0312	0.0028	0.0905
p4.G8	p26.B10	0.1415	0.0158	0.1113
p7.F10	p11.H9	0.1440	0.0237	0.1648
p7.F10	p12.G7	0.4689	0.0115	0.0246
p7.F10	p23.H1	0.0419	0.0040	0.0946
p7.F10	p26.A2	0.0419	0.0040	0.0946
p7.F10	p26.E9	0.0461	0.0045	0.0980
p7.F10	p26.F2	0.0419	0.0040	0.0946
p7.F10	p26.G7	0.0832	0.0040	0.0475
p7.F10	p2.B9	0.0479	0.0045	0.0946
p7.F10	p3.C1	0.0789	0.0034	0.0429
p7.F10	p3.C8	0.0419	0.0040	0.0946
p7.F10	p6.G8	0.1394	0.0220	0.1580
p7.F10	p7.B1	0.0284	0.0028	0.0996
p7.F10	p25.G7	0.1415	0.0158	0.1113
p7.F10	p5.F9	0.0419	0.0040	0.0946
p7.F10	p1.A9	0.0509	0.0051	0.1000
p7.F10	p3.F1	0.0510	0.0045	0.0886
p7.F10	p6.B2	0.0813	0.0132	0.1624
p7.F10	p24.H5	0.0567	0.0057	0.0999
p7.F10	p13.H12	0.0844	0.0138	0.1638
p7.F10	p26.E6	0.1415	0.0158	0.1113
p7.F10	p23.C3	0.2465	0.0109	0.0443
p7.F10	p24.B8	0.1527	0.0102	0.0670
p7.F10	p11.G8	0.0941	0.0161	0.1711
p7.F10	p22.G7	0.1667	0.0092	0.0550
p7.F10	p11.H6	0.0519	0.0051	0.0980
p7.F10	p26.B8	0.0312	0.0028	0.0905
p7.F10	p26.B10	0.1415	0.0158	0.1113
p23.A3	p11.H9	0.1531	0.0278	0.1818
p23.A3	p12.G7	0.1332	0.0155	0.1161
p23.A3	p23.H1	0.0458	0.0023	0.0494
p23.A3	p26.A2	0.0458	0.0023	0.0494
p23.A3	p26.E9	0.1320	0.0028	0.0213
p23.A3	p26.F2	0.0458	0.0023	0.0494
p23.A3	p26.G7	0.0825	0.0068	0.0822
p23.A3	p2.B9	0.0572	0.0028	0.0494
p23.A3	p3.C1	0.0718	0.0062	0.0866
p23.A3	p3.C8	0.0458	0.0023	0.0494
p23.A3	p6.G8	0.1815	0.0262	0.1441
p23.A3	p7.B1	0.1242	0.0045	0.0364
p23.A3	p25.G7	0.1131	0.0198	0.1750
p23.A3	p24.E1	0.0519	0.0051	0.0981
p23.A3	p5.F9	0.0458	0.0023	0.0494
p23.A3	p1.A9	0.1779	0.0023	0.0127
p23.A3	p3.F1	0.0780	0.0062	0.0797
p23.A3	p6.B2	0.1959	0.0139	0.0709
p23.A3	p24.H5	0.0999	0.0017	0.0169
p23.A3	p13.H12	0.1552	0.0156	0.1006
p23.A3	p26.E6	0.1131	0.0198	0.1750
p23.A3	p4.A6	0.0519	0.0051	0.0981
p23.A3	p23.C3	0.1366	0.0149	0.1090
p23.A3	p24.B8	0.1043	0.0119	0.1145
p23.A3	p11.G8	0.1073	0.0190	0.1771
p23.A3	p22.G7	0.1141	0.0132	0.1154
p23.A3	p26.B8	0.1761	0.0057	0.0321
p23.A3	p26.B10	0.1131	0.0198	0.1750
p23.A3	p4.G8	0.0519	0.0051	0.0980
p23.A3	p7.F10	0.0519	0.0051	0.0980
p20.F12	p11.H9	0.1440	0.0237	0.1648
p20.F12	p12.G7	0.4689	0.0115	0.0246
p20.F12	p23.H1	0.0419	0.0040	0.0946
p20.F12	p26.A2	0.0419	0.0040	0.0946
p20.F12	p26.E9	0.0461	0.0045	0.0980
p20.F12	p26.F2	0.0419	0.0040	0.0946
p20.F12	p26.G7	0.0832	0.0040	0.0475
p20.F12	p2.B9	0.0479	0.0045	0.0946
p20.F12	p3.C1	0.0789	0.0034	0.0429
p20.F12	p3.C8	0.0419	0.0040	0.0946
p20.F12	p6.G8	0.1394	0.0220	0.1580
p20.F12	p7.B1	0.0284	0.0028	0.0996
p20.F12	p25.G7	0.1415	0.0158	0.1113
p20.F12	p5.F9	0.0419	0.0040	0.0946
p20.F12	p1.A9	0.0509	0.0051	0.1000
p20.F12	p3.F1	0.0510	0.0045	0.0886
p20.F12	p6.B2	0.0813	0.0132	0.1624
p20.F12	p24.H5	0.0567	0.0057	0.0999
p20.F12	p13.H12	0.0844	0.0138	0.1638
p20.F12	p26.E6	0.1415	0.0158	0.1113
p20.F12	p23.C3	0.2465	0.0109	0.0443
p20.F12	p24.B8	0.1527	0.0102	0.0670
p20.F12	p11.G8	0.0941	0.0161	0.1711
p20.F12	p22.G7	0.1667	0.0092	0.0550
p20.F12	p11.H6	0.0519	0.0051	0.0980
p20.F12	p26.B8	0.0312	0.0028	0.0905
p20.F12	p26.B10	0.1415	0.0158	0.1113
p20.F12	p23.A3	0.0519	0.0051	0.0980
p4.D2	p11.H9	0.1230	0.0202	0.1645
p4.D2	p12.G7	0.0767	0.0046	0.0596
p4.D2	p23.H1	0.1130	0.0120	0.1060
p4.D2	p26.A2	0.1130	0.0120	0.1060
p4.D2	p26.E9	0.1026	0.0125	0.1220
p4.D2	p26.F2	0.1130	0.0120	0.1060
p4.D2	p26.G7	0.1485	0.0097	0.0650
p4.D2	p2.B9	0.1185	0.0126	0.1060
p4.D2	p3.C1	0.1508	0.0091	0.0603
p4.D2	p3.C8	0.1130	0.0120	0.1060
p4.D2	p6.G8	0.1243	0.0197	0.1584
p4.D2	p7.B1	0.0952	0.0108	0.1136
p4.D2	p25.G7	0.1415	0.0251	0.1776
p4.D2	p24.E1	0.1304	0.0102	0.0785
p4.D2	p5.F9	0.1130	0.0120	0.1060
p4.D2	p1.A9	0.1125	0.0131	0.1165
p4.D2	p3.F1	0.1171	0.0125	0.1069
p4.D2	p6.B2	0.1244	0.0214	0.1719
