Gene_1	Gene_2	dnds	dN	dS
p1.A9	p26.F2	0.0305	0.0049	0.1594
p1.A9	p26.G7	0.0345	0.0024	0.0703
p1.A9	p2.B9	0.0305	0.0049	0.1594
p1.A9	p3.C1	0.0345	0.0024	0.0703
p1.A9	p3.C8	0.0305	0.0049	0.1594
p1.A9	p6.G8	0.0309	0.0049	0.1578
p1.A9	p7.B1	0.0010	0.0002	0.1580
p1.A9	p24.E1	0.0010	0.0001	0.1067
p1.A9	p5.F9	0.0305	0.0049	0.1594
p3.F1	p11.H9	0.0519	0.0049	0.0938
p3.F1	p12.G7	0.0010	0.0001	0.1080
p3.F1	p23.H1	0.0212	0.0049	0.2289
p3.F1	p26.A2	0.0212	0.0049	0.2289
p3.F1	p26.E9	0.0010	0.0001	0.1189
p3.F1	p26.F2	0.0212	0.0049	0.2289
p3.F1	p26.G7	0.0296	0.0024	0.0819
p3.F1	p2.B9	0.0212	0.0049	0.2289
p3.F1	p3.C1	0.0296	0.0024	0.0819
p3.F1	p3.C8	0.0212	0.0049	0.2289
p3.F1	p6.G8	0.0519	0.0049	0.0938
p3.F1	p7.B1	0.0010	0.0001	0.1178
p3.F1	p25.G7	0.0010	0.0001	0.1102
p3.F1	p24.E1	0.0010	0.0001	0.1185
p3.F1	p5.F9	0.0212	0.0049	0.2289
p3.F1	p1.A9	0.0010	0.0001	0.1102
p6.B2	p11.H9	0.0288	0.0049	0.1698
p6.B2	p12.G7	0.0010	0.0001	0.1346
p6.B2	p23.H1	0.0284	0.0049	0.1715
p6.B2	p26.A2	0.0284	0.0049	0.1715
p6.B2	p26.E9	0.0010	0.0001	0.0930
p6.B2	p26.F2	0.0284	0.0049	0.1715
p6.B2	p26.G7	0.0296	0.0024	0.0819
p6.B2	p2.B9	0.0284	0.0049	0.1715
p6.B2	p3.C1	0.0296	0.0024	0.0819
p6.B2	p3.C8	0.0284	0.0049	0.1715
p6.B2	p6.G8	0.0288	0.0049	0.1698
p6.B2	p7.B1	0.0010	0.0002	0.1700
p6.B2	p25.G7	0.0010	0.0000	0.0114
p6.B2	p24.E1	0.0010	0.0001	0.1184
p6.B2	p5.F9	0.0284	0.0049	0.1715
p6.B2	p1.A9	0.0010	0.0000	0.0114
p6.B2	p3.F1	0.0010	0.0001	0.1223
p24.H5	p11.H9	0.0386	0.0049	0.1269
p24.H5	p12.G7	0.0010	0.0001	0.1430
p24.H5	p23.H1	0.0377	0.0049	0.1296
p24.H5	p26.A2	0.0377	0.0049	0.1296
p24.H5	p26.E9	0.0010	0.0001	0.1035
p24.H5	p26.F2	0.0377	0.0049	0.1296
p24.H5	p26.G7	0.0210	0.0024	0.1162
p24.H5	p2.B9	0.0377	0.0049	0.1296
p24.H5	p3.C1	0.0210	0.0024	0.1162
p24.H5	p3.C8	0.0377	0.0049	0.1296
p24.H5	p6.G8	0.0386	0.0049	0.1269
p24.H5	p7.B1	0.0010	0.0000	0.0107
p24.H5	p25.G7	0.0010	0.0001	0.1460
p24.H5	p24.E1	0.0010	0.0001	0.0790
p24.H5	p5.F9	0.0377	0.0049	0.1296
p24.H5	p1.A9	0.0010	0.0001	0.1460
p24.H5	p3.F1	0.0010	0.0001	0.1061
p24.H5	p6.B2	0.0010	0.0002	0.1580
p13.H12	p11.H9	0.0149	0.0025	0.1647
p13.H12	p12.G7	0.0185	0.0024	0.1315
p13.H12	p23.H1	0.0111	0.0024	0.2204
p13.H12	p26.A2	0.0111	0.0024	0.2204
p13.H12	p26.E9	0.0173	0.0024	0.1409
p13.H12	p26.F2	0.0111	0.0024	0.2204
p13.H12	p26.G7	0.0010	0.0001	0.1284
p13.H12	p2.B9	0.0111	0.0024	0.2204
p13.H12	p3.C1	0.0010	0.0001	0.1284
p13.H12	p3.C8	0.0111	0.0024	0.2204
p13.H12	p6.G8	0.0149	0.0025	0.1647
p13.H12	p7.B1	0.0127	0.0024	0.1923
p13.H12	p25.G7	0.0153	0.0024	0.1591
p13.H12	p24.E1	0.0147	0.0024	0.1658
p13.H12	p5.F9	0.0111	0.0024	0.2204
p13.H12	p1.A9	0.0153	0.0024	0.1591
p13.H12	p3.F1	0.0203	0.0024	0.1194
p13.H12	p6.B2	0.0142	0.0024	0.1711
p13.H12	p24.H5	0.0135	0.0024	0.1803
p26.E6	p11.H9	0.0309	0.0049	0.1578
p26.E6	p12.G7	0.0010	0.0001	0.1225
p26.E6	p23.H1	0.0305	0.0049	0.1594
p26.E6	p26.A2	0.0305	0.0049	0.1594
p26.E6	p26.E9	0.0010	0.0001	0.0815
p26.E6	p26.F2	0.0305	0.0049	0.1594
p26.E6	p26.G7	0.0345	0.0024	0.0703
p26.E6	p2.B9	0.0305	0.0049	0.1594
p26.E6	p3.C1	0.0345	0.0024	0.0703
p26.E6	p3.C8	0.0305	0.0049	0.1594
p26.E6	p6.G8	0.0309	0.0049	0.1578
p26.E6	p7.B1	0.0010	0.0002	0.1580
p26.E6	p24.E1	0.0010	0.0001	0.1067
p26.E6	p5.F9	0.0305	0.0049	0.1594
p26.E6	p3.F1	0.0010	0.0001	0.1102
p26.E6	p6.B2	0.0010	0.0000	0.0111
p26.E6	p24.H5	0.0010	0.0001	0.1460
p26.E6	p13.H12	0.0153	0.0024	0.1591
p4.A6	p11.H9	0.0736	0.0049	0.0667
p4.A6	p12.G7	0.0010	0.0001	0.1305
p4.A6	p23.H1	0.0347	0.0049	0.1412
p4.A6	p26.A2	0.0347	0.0049	0.1412
p4.A6	p26.E9	0.0010	0.0001	0.0672
p4.A6	p26.F2	0.0347	0.0049	0.1412
p4.A6	p26.G7	0.0234	0.0024	0.1041
p4.A6	p2.B9	0.0347	0.0049	0.1412
p4.A6	p3.C1	0.0234	0.0024	0.1041
p4.A6	p3.C8	0.0347	0.0049	0.1412
p4.A6	p6.G8	0.0736	0.0049	0.0667
p4.A6	p7.B1	0.0010	0.0001	0.0903
p4.A6	p25.G7	0.0010	0.0001	0.1067
p4.A6	p5.F9	0.0347	0.0049	0.1412
p4.A6	p1.A9	0.0010	0.0001	0.1067
p4.A6	p3.F1	0.0010	0.0001	0.1185
p4.A6	p6.B2	0.0010	0.0001	0.1184
p4.A6	p24.H5	0.0010	0.0001	0.0768
p4.A6	p13.H12	0.0147	0.0024	0.1658
p4.A6	p26.E6	0.0010	0.0001	0.1067
p23.C3	p11.H9	0.3371	0.0074	0.0218
p23.C3	p12.G7	0.0131	0.0024	0.1849
p23.C3	p23.H1	0.0440	0.0073	0.1671
p23.C3	p26.A2	0.0440	0.0073	0.1671
p23.C3	p26.E9	0.0266	0.0024	0.0915
p23.C3	p26.F2	0.0440	0.0073	0.1671
p23.C3	p26.G7	0.0314	0.0049	0.1554
p23.C3	p2.B9	0.0440	0.0073	0.1671
p23.C3	p3.C1	0.0314	0.0049	0.1554
p23.C3	p3.C8	0.0440	0.0073	0.1671
p23.C3	p6.G8	0.3371	0.0074	0.0218
p23.C3	p7.B1	0.0174	0.0024	0.1405
p23.C3	p25.G7	0.0151	0.0024	0.1602
p23.C3	p24.E1	0.0546	0.0024	0.0447
p23.C3	p5.F9	0.0440	0.0073	0.1671
p23.C3	p1.A9	0.0151	0.0024	0.1602
p23.C3	p3.F1	0.0254	0.0024	0.0952
p23.C3	p6.B2	0.0141	0.0024	0.1724
p23.C3	p24.H5	0.0189	0.0024	0.1288
p23.C3	p13.H12	0.0292	0.0049	0.1674
p23.C3	p26.E6	0.0151	0.0024	0.1602
p23.C3	p4.A6	0.0546	0.0024	0.0447
p24.B8	p11.H9	0.0010	0.0000	0.0324
p24.B8	p12.G7	0.0340	0.0049	0.1434
p24.B8	p23.H1	0.0386	0.0049	0.1272
p24.B8	p26.A2	0.0386	0.0049	0.1272
p24.B8	p26.E9	0.0883	0.0049	0.0555
p24.B8	p26.F2	0.0386	0.0049	0.1272
p24.B8	p26.G7	0.0211	0.0024	0.1158
p24.B8	p2.B9	0.0386	0.0049	0.1272
p24.B8	p3.C1	0.0211	0.0024	0.1158
p24.B8	p3.C8	0.0386	0.0049	0.1272
p24.B8	p6.G8	0.0010	0.0000	0.0324
p24.B8	p7.B1	0.0480	0.0049	0.1022
p24.B8	p25.G7	0.0408	0.0049	0.1194
p24.B8	p24.E1	0.1492	0.0049	0.0329
p24.B8	p5.F9	0.0386	0.0049	0.1272
p24.B8	p1.A9	0.0408	0.0049	0.1194
p24.B8	p3.F1	0.0458	0.0049	0.1063
p24.B8	p6.B2	0.0372	0.0049	0.1312
p24.B8	p24.H5	0.0539	0.0049	0.0909
p24.B8	p13.H12	0.0138	0.0024	0.1779
p24.B8	p26.E6	0.0408	0.0049	0.1194
p24.B8	p4.A6	0.1492	0.0049	0.0329
p24.B8	p23.C3	0.2230	0.0074	0.0330
p11.G8	p11.H9	0.0010	0.0000	0.0212
p11.G8	p12.G7	0.0267	0.0049	0.1823
p11.G8	p23.H1	0.0298	0.0049	0.1646
p11.G8	p26.A2	0.0298	0.0049	0.1646
p11.G8	p26.E9	0.0544	0.0049	0.0902
p11.G8	p26.F2	0.0298	0.0049	0.1646
p11.G8	p26.G7	0.0160	0.0024	0.1531
p11.G8	p2.B9	0.0298	0.0049	0.1646
p11.G8	p3.C1	0.0160	0.0024	0.1531
p11.G8	p3.C8	0.0298	0.0049	0.1646
p11.G8	p6.G8	0.0010	0.0000	0.0214
p11.G8	p7.B1	0.0355	0.0049	0.1385
p11.G8	p25.G7	0.0309	0.0049	0.1579
p11.G8	p24.E1	0.0735	0.0049	0.0667
p11.G8	p5.F9	0.0298	0.0049	0.1646
p11.G8	p1.A9	0.0309	0.0049	0.1579
p11.G8	p3.F1	0.0519	0.0049	0.0938
p11.G8	p6.B2	0.0287	0.0049	0.1699
p11.G8	p24.H5	0.0386	0.0049	0.1270
p11.G8	p13.H12	0.0177	0.0025	0.1388
p11.G8	p26.E6	0.0309	0.0049	0.1579
p11.G8	p4.A6	0.0735	0.0049	0.0667
p11.G8	p23.C3	0.3368	0.0074	0.0219
p11.G8	p24.B8	0.0010	0.0000	0.0324
p22.G7	p11.H9	0.0010	0.0000	0.0321
p22.G7	p12.G7	0.0251	0.0049	0.1945
p22.G7	p23.H1	0.0279	0.0049	0.1764
p22.G7	p26.A2	0.0279	0.0049	0.1764
p22.G7	p26.E9	0.0484	0.0049	0.1015
p22.G7	p26.F2	0.0279	0.0049	0.1764
p22.G7	p26.G7	0.0149	0.0024	0.1649
p22.G7	p2.B9	0.0279	0.0049	0.1764
p22.G7	p3.C1	0.0149	0.0024	0.1649
p22.G7	p3.C8	0.0279	0.0049	0.1764
p22.G7	p6.G8	0.0010	0.0000	0.0322
p22.G7	p7.B1	0.0328	0.0049	0.1500
p22.G7	p25.G7	0.0287	0.0049	0.1701
p22.G7	p24.E1	0.0631	0.0049	0.0778
p22.G7	p5.F9	0.0279	0.0049	0.1764
p22.G7	p1.A9	0.0287	0.0049	0.1701
p22.G7	p3.F1	0.0462	0.0049	0.1055
p22.G7	p6.B2	0.0268	0.0049	0.1821
p22.G7	p24.H5	0.0354	0.0049	0.1385
p22.G7	p13.H12	0.0139	0.0025	0.1767
p22.G7	p26.E6	0.0287	0.0049	0.1701
p22.G7	p4.A6	0.0631	0.0049	0.0778
p22.G7	p23.C3	0.2249	0.0074	0.0328
p22.G7	p24.B8	0.0010	0.0000	0.0431
p22.G7	p11.G8	0.0010	0.0000	0.0317
p11.H6	p11.H9	0.0386	0.0049	0.1269
p11.H6	p12.G7	0.0010	0.0001	0.1430
p11.H6	p23.H1	0.0377	0.0049	0.1296
p11.H6	p26.A2	0.0377	0.0049	0.1296
p11.H6	p26.E9	0.0010	0.0001	0.1035
p11.H6	p26.F2	0.0377	0.0049	0.1296
p11.H6	p26.G7	0.0210	0.0024	0.1162
p11.H6	p2.B9	0.0377	0.0049	0.1296
p11.H6	p3.C1	0.0210	0.0024	0.1162
p11.H6	p3.C8	0.0377	0.0049	0.1296
p11.H6	p6.G8	0.0386	0.0049	0.1269
p11.H6	p7.B1	0.0010	0.0000	0.0107
p11.H6	p25.G7	0.0010	0.0001	0.1460
p11.H6	p24.E1	0.0010	0.0001	0.0790
p11.H6	p5.F9	0.0377	0.0049	0.1296
p11.H6	p1.A9	0.0010	0.0001	0.1460
p11.H6	p3.F1	0.0010	0.0001	0.1061
p11.H6	p6.B2	0.0010	0.0002	0.1580
p11.H6	p13.H12	0.0135	0.0024	0.1803
p11.H6	p26.E6	0.0010	0.0001	0.1460
p11.H6	p4.A6	0.0010	0.0001	0.0790
p11.H6	p23.C3	0.0189	0.0024	0.1288
p11.H6	p24.B8	0.0539	0.0049	0.0909
p11.H6	p11.G8	0.0386	0.0049	0.1270
p11.H6	p22.G7	0.0354	0.0049	0.1385
p26.B8	p11.H9	0.0288	0.0049	0.1698
p26.B8	p12.G7	0.0010	0.0001	0.1346
p26.B8	p23.H1	0.0284	0.0049	0.1715
p26.B8	p26.A2	0.0284	0.0049	0.1715
p26.B8	p26.E9	0.0010	0.0001	0.0930
p26.B8	p26.F2	0.0284	0.0049	0.1715
p26.B8	p26.G7	0.0296	0.0024	0.0819
p26.B8	p2.B9	0.0284	0.0049	0.1715
p26.B8	p3.C1	0.0296	0.0024	0.0819
p26.B8	p3.C8	0.0284	0.0049	0.1715
p26.B8	p6.G8	0.0288	0.0049	0.1698
p26.B8	p7.B1	0.0010	0.0002	0.1700
p26.B8	p25.G7	0.0010	0.0000	0.0114
p26.B8	p24.E1	0.0010	0.0001	0.1184
p26.B8	p5.F9	0.0284	0.0049	0.1715
p26.B8	p1.A9	0.0010	0.0000	0.0112
p26.B8	p3.F1	0.0010	0.0001	0.1223
p26.B8	p24.H5	0.0010	0.0002	0.1580
p26.B8	p13.H12	0.0142	0.0024	0.1711
p26.B8	p26.E6	0.0010	0.0000	0.0114
p26.B8	p4.A6	0.0010	0.0001	0.1184
p26.B8	p23.C3	0.0141	0.0024	0.1724
p26.B8	p24.B8	0.0372	0.0049	0.1312
p26.B8	p11.G8	0.0287	0.0049	0.1699
p26.B8	p22.G7	0.0268	0.0049	0.1821
p26.B8	p11.H6	0.0010	0.0002	0.1580
p26.B10	p11.H9	0.0159	0.0024	0.1538
p26.B10	p12.G7	0.0525	0.0024	0.0460
p26.B10	p23.H1	0.0116	0.0024	0.2103
p26.B10	p26.A2	0.0116	0.0024	0.2103
p26.B10	p26.E9	0.0232	0.0024	0.1050
p26.B10	p26.F2	0.0116	0.0024	0.2103
p26.B10	p26.G7	0.0010	0.0000	0.0220
p26.B10	p2.B9	0.0116	0.0024	0.2103
p26.B10	p3.C1	0.0010	0.0000	0.0217
p26.B10	p3.C8	0.0116	0.0024	0.2103
p26.B10	p6.G8	0.0159	0.0024	0.1538
p26.B10	p7.B1	0.0190	0.0024	0.1284
p26.B10	p25.G7	0.0343	0.0024	0.0707
p26.B10	p24.E1	0.0233	0.0024	0.1047
p26.B10	p5.F9	0.0116	0.0024	0.2103
p26.B10	p1.A9	0.0343	0.0024	0.0707
p26.B10	p3.F1	0.0294	0.0024	0.0823
p26.B10	p6.B2	0.0295	0.0024	0.0824
p26.B10	p24.H5	0.0208	0.0024	0.1168
p26.B10	p13.H12	0.0010	0.0001	0.1290
p26.B10	p26.E6	0.0343	0.0024	0.0707
p26.B10	p4.A6	0.0233	0.0024	0.1047
p26.B10	p23.C3	0.0312	0.0049	0.1562
p26.B10	p24.B8	0.0210	0.0024	0.1164
p26.B10	p11.G8	0.0159	0.0024	0.1538
p26.B10	p22.G7	0.0148	0.0024	0.1657
p26.B10	p11.H6	0.0208	0.0024	0.1168
p26.B10	p26.B8	0.0295	0.0024	0.0824
p4.G8	p11.H9	0.0258	0.0049	0.1882
p4.G8	p12.G7	0.0010	0.0002	0.1521
p4.G8	p23.H1	0.0297	0.0048	0.1630
p4.G8	p26.A2	0.0297	0.0048	0.1630
p4.G8	p26.E9	0.0010	0.0001	0.1081
p4.G8	p26.F2	0.0297	0.0048	0.1630
p4.G8	p26.G7	0.0250	0.0024	0.0968
p4.G8	p2.B9	0.0297	0.0048	0.1630
p4.G8	p3.C1	0.0250	0.0024	0.0968
p4.G8	p3.C8	0.0297	0.0048	0.1630
p4.G8	p6.G8	0.0258	0.0049	0.1882
p4.G8	p7.B1	0.0010	0.0002	0.1615
p4.G8	p25.G7	0.0010	0.0000	0.0233
p4.G8	p24.E1	0.0010	0.0001	0.1346
p4.G8	p5.F9	0.0297	0.0048	0.1630
p4.G8	p1.A9	0.0010	0.0000	0.0230
p4.G8	p3.F1	0.0010	0.0001	0.1393
p4.G8	p6.B2	0.0010	0.0000	0.0343
p4.G8	p24.H5	0.0010	0.0001	0.1492
p4.G8	p13.H12	0.0127	0.0024	0.1899
p4.G8	p26.E6	0.0010	0.0000	0.0234
p4.G8	p4.A6	0.0010	0.0001	0.1346
p4.G8	p23.C3	0.0126	0.0024	0.1912
p4.G8	p24.B8	0.0328	0.0049	0.1480
p4.G8	p11.G8	0.0258	0.0049	0.1884
p4.G8	p22.G7	0.0242	0.0049	0.2010
p4.G8	p11.H6	0.0010	0.0001	0.1492
p4.G8	p26.B8	0.0010	0.0000	0.0351
p4.G8	p26.B10	0.0248	0.0024	0.0973
p7.F10	p11.H9	0.0258	0.0049	0.1882
p7.F10	p12.G7	0.0010	0.0002	0.1521
p7.F10	p23.H1	0.0297	0.0048	0.1630
p7.F10	p26.A2	0.0297	0.0048	0.1630
p7.F10	p26.E9	0.0010	0.0001	0.1081
p7.F10	p26.F2	0.0297	0.0048	0.1630
p7.F10	p26.G7	0.0250	0.0024	0.0968
p7.F10	p2.B9	0.0297	0.0048	0.1630
p7.F10	p3.C1	0.0250	0.0024	0.0968
p7.F10	p3.C8	0.0297	0.0048	0.1630
p7.F10	p6.G8	0.0258	0.0049	0.1882
p7.F10	p7.B1	0.0010	0.0002	0.1615
p7.F10	p25.G7	0.0010	0.0000	0.0232
p7.F10	p24.E1	0.0010	0.0001	0.1346
p7.F10	p5.F9	0.0297	0.0048	0.1630
p7.F10	p1.A9	0.0010	0.0000	0.0230
p7.F10	p3.F1	0.0010	0.0001	0.1393
p7.F10	p6.B2	0.0010	0.0000	0.0351
p7.F10	p24.H5	0.0010	0.0001	0.1492
p7.F10	p13.H12	0.0127	0.0024	0.1899
p7.F10	p26.E6	0.0010	0.0000	0.0234
p7.F10	p4.A6	0.0010	0.0001	0.1346
p7.F10	p23.C3	0.0126	0.0024	0.1912
p7.F10	p24.B8	0.0328	0.0049	0.1480
p7.F10	p11.G8	0.0258	0.0049	0.1884
p7.F10	p22.G7	0.0242	0.0049	0.2010
p7.F10	p11.H6	0.0010	0.0001	0.1492
p7.F10	p26.B8	0.0010	0.0000	0.0341
p7.F10	p26.B10	0.0248	0.0024	0.0973
p23.A3	p11.H9	0.0544	0.0049	0.0902
p23.A3	p12.G7	0.0010	0.0001	0.1058
p23.A3	p23.H1	0.0349	0.0049	0.1403
p23.A3	p26.A2	0.0349	0.0049	0.1403
p23.A3	p26.F2	0.0349	0.0049	0.1403
p23.A3	p26.G7	0.0233	0.0024	0.1045
p23.A3	p2.B9	0.0349	0.0049	0.1403
p23.A3	p3.C1	0.0233	0.0024	0.1045
p23.A3	p3.C8	0.0349	0.0049	0.1403
p23.A3	p6.G8	0.0544	0.0049	0.0902
p23.A3	p7.B1	0.0010	0.0001	0.1149
p23.A3	p25.G7	0.0010	0.0001	0.0815
p23.A3	p24.E1	0.0010	0.0001	0.0674
p23.A3	p5.F9	0.0349	0.0049	0.1403
p23.A3	p1.A9	0.0010	0.0001	0.0815
p23.A3	p3.F1	0.0010	0.0001	0.1189
p23.A3	p6.B2	0.0010	0.0001	0.0930
p23.A3	p24.H5	0.0010	0.0001	0.1035
p23.A3	p13.H12	0.0173	0.0024	0.1409
p23.A3	p26.E6	0.0010	0.0001	0.0816
p23.A3	p4.A6	0.0010	0.0001	0.0674
p23.A3	p23.C3	0.0266	0.0024	0.0915
p23.A3	p24.B8	0.0883	0.0049	0.0555
p23.A3	p11.G8	0.0544	0.0049	0.0902
p23.A3	p22.G7	0.0484	0.0049	0.1015
p23.A3	p11.H6	0.0010	0.0001	0.1035
p23.A3	p26.B8	0.0010	0.0001	0.0930
p23.A3	p26.B10	0.0232	0.0024	0.1050
p23.A3	p4.G8	0.0010	0.0001	0.1081
p23.A3	p7.F10	0.0010	0.0001	0.1081
p20.F12	p11.H9	0.0258	0.0049	0.1882
p20.F12	p12.G7	0.0010	0.0002	0.1521
p20.F12	p23.H1	0.0297	0.0048	0.1630
p20.F12	p26.A2	0.0297	0.0048	0.1630
p20.F12	p26.E9	0.0010	0.0001	0.1081
p20.F12	p26.F2	0.0297	0.0048	0.1630
p20.F12	p26.G7	0.0250	0.0024	0.0968
p20.F12	p2.B9	0.0297	0.0048	0.1630
p20.F12	p3.C1	0.0250	0.0024	0.0968
p20.F12	p3.C8	0.0297	0.0048	0.1630
p20.F12	p6.G8	0.0258	0.0049	0.1882
p20.F12	p7.B1	0.0010	0.0002	0.1615
p20.F12	p25.G7	0.0010	0.0000	0.0229
p20.F12	p24.E1	0.0010	0.0001	0.1354
p20.F12	p5.F9	0.0297	0.0048	0.1630
p20.F12	p1.A9	0.0010	0.0000	0.0234
p20.F12	p3.F1	0.0010	0.0001	0.1393
p20.F12	p6.B2	0.0010	0.0000	0.0351
p20.F12	p24.H5	0.0010	0.0001	0.1492
p20.F12	p13.H12	0.0127	0.0024	0.1899
p20.F12	p26.E6	0.0010	0.0000	0.0228
p20.F12	p4.A6	0.0010	0.0001	0.1346
p20.F12	p23.C3	0.0126	0.0024	0.1912
p20.F12	p24.B8	0.0328	0.0049	0.1480
p20.F12	p11.G8	0.0258	0.0049	0.1884
p20.F12	p22.G7	0.0242	0.0049	0.2010
p20.F12	p11.H6	0.0010	0.0001	0.1492
p20.F12	p26.B8	0.0010	0.0000	0.0351
p20.F12	p26.B10	0.0248	0.0024	0.0973
p20.F12	p23.A3	0.0010	0.0001	0.1081
p4.D2	p11.H9	0.0010	0.0000	0.0321
p4.D2	p12.G7	0.0251	0.0049	0.1945
p4.D2	p23.H1	0.0279	0.0049	0.1764
p4.D2	p26.A2	0.0279	0.0049	0.1764
p4.D2	p26.E9	0.0484	0.0049	0.1015
p4.D2	p26.F2	0.0279	0.0049	0.1764
p4.D2	p26.G7	0.0149	0.0024	0.1649
p4.D2	p2.B9	0.0279	0.0049	0.1764
p4.D2	p3.C1	0.0149	0.0024	0.1649
p4.D2	p3.C8	0.0279	0.0049	0.1764
p4.D2	p6.G8	0.0010	0.0000	0.0317
p4.D2	p7.B1	0.0328	0.0049	0.1500
p4.D2	p25.G7	0.0287	0.0049	0.1701
p4.D2	p24.E1	0.0631	0.0049	0.0778
p4.D2	p5.F9	0.0279	0.0049	0.1764
