Gene_1	Gene_2	dnds	dN	dS
p24.E1	p2.B9	0.0655	0.0064	0.0974
p24.E1	p3.C1	0.0384	0.0064	0.1676
p24.E1	p3.C8	0.0655	0.0064	0.0974
p24.E1	p6.G8	0.0367	0.0051	0.1392
p24.E1	p7.B1	0.0434	0.0051	0.1171
p24.E1	p25.G7	0.0010	0.0000	0.0464
p5.F9	p11.H9	0.0414	0.0064	0.1548
p5.F9	p12.G7	0.0567	0.0077	0.1354
p5.F9	p26.E9	0.0302	0.0038	0.1263
p5.F9	p26.G7	0.0493	0.0077	0.1568
p5.F9	p3.C1	0.0493	0.0077	0.1568
p5.F9	p6.G8	0.0414	0.0064	0.1548
p5.F9	p7.B1	0.0341	0.0038	0.1119
p5.F9	p25.G7	0.0420	0.0064	0.1516
p5.F9	p24.E1	0.0655	0.0064	0.0974
p1.A9	p11.H9	0.0414	0.0064	0.1548
p1.A9	p12.G7	0.0567	0.0077	0.1354
p1.A9	p26.E9	0.0302	0.0038	0.1263
p1.A9	p26.G7	0.0493	0.0077	0.1568
p1.A9	p3.C1	0.0493	0.0077	0.1568
p1.A9	p6.G8	0.0414	0.0064	0.1548
p1.A9	p7.B1	0.0341	0.0038	0.1119
p1.A9	p25.G7	0.0420	0.0064	0.1516
p1.A9	p24.E1	0.0655	0.0064	0.0974
p3.F1	p11.H9	0.0613	0.0064	0.1047
p3.F1	p12.G7	0.0495	0.0077	0.1563
p3.F1	p23.H1	0.0672	0.0077	0.1153
p3.F1	p26.A2	0.0672	0.0077	0.1153
p3.F1	p26.E9	0.0317	0.0038	0.1207
p3.F1	p26.F2	0.0672	0.0077	0.1153
p3.F1	p26.G7	0.0685	0.0077	0.1130
p3.F1	p2.B9	0.0672	0.0077	0.1153
p3.F1	p3.C1	0.0685	0.0077	0.1130
p3.F1	p3.C8	0.0672	0.0077	0.1153
p3.F1	p6.G8	0.0613	0.0064	0.1047
p3.F1	p7.B1	0.0396	0.0064	0.1618
p3.F1	p25.G7	0.0550	0.0064	0.1161
p3.F1	p24.E1	0.0530	0.0064	0.1204
p3.F1	p5.F9	0.0672	0.0077	0.1153
p3.F1	p1.A9	0.0672	0.0077	0.1153
p6.B2	p11.H9	0.0254	0.0038	0.1504
p6.B2	p12.G7	0.0292	0.0051	0.1743
p6.B2	p23.H1	0.0274	0.0025	0.0927
p6.B2	p26.A2	0.0274	0.0025	0.0927
p6.B2	p26.E9	0.0142	0.0013	0.0889
p6.B2	p26.F2	0.0274	0.0025	0.0927
p6.B2	p26.G7	0.0303	0.0051	0.1692
p6.B2	p2.B9	0.0274	0.0025	0.0927
p6.B2	p3.C1	0.0303	0.0051	0.1692
p6.B2	p3.C8	0.0274	0.0025	0.0927
p6.B2	p6.G8	0.0254	0.0038	0.1504
p6.B2	p7.B1	0.0496	0.0013	0.0255
p6.B2	p25.G7	0.0337	0.0038	0.1131
p6.B2	p24.E1	0.0355	0.0038	0.1074
p6.B2	p5.F9	0.0274	0.0025	0.0927
p6.B2	p1.A9	0.0274	0.0025	0.0927
p6.B2	p3.F1	0.0363	0.0051	0.1413
p24.H5	p11.H9	0.0318	0.0051	0.1606
p24.H5	p12.G7	0.0372	0.0065	0.1739
p24.H5	p23.H1	0.0341	0.0038	0.1119
p24.H5	p26.A2	0.0341	0.0038	0.1119
p24.H5	p26.E9	0.0258	0.0025	0.0984
p24.H5	p26.F2	0.0341	0.0038	0.1119
p24.H5	p26.G7	0.0357	0.0064	0.1795
p24.H5	p2.B9	0.0341	0.0038	0.1119
p24.H5	p3.C1	0.0357	0.0064	0.1795
p24.H5	p3.C8	0.0341	0.0038	0.1119
p24.H5	p6.G8	0.0318	0.0051	0.1606
p24.H5	p25.G7	0.0413	0.0051	0.1229
p24.H5	p24.E1	0.0434	0.0051	0.1171
p24.H5	p5.F9	0.0341	0.0038	0.1119
p24.H5	p1.A9	0.0341	0.0038	0.1119
p24.H5	p3.F1	0.0396	0.0064	0.1618
p24.H5	p6.B2	0.0496	0.0013	0.0255
p13.H12	p11.H9	0.0292	0.0039	0.1319
p13.H12	p12.G7	0.0452	0.0077	0.1704
p13.H12	p23.H1	0.0368	0.0051	0.1389
p13.H12	p26.A2	0.0368	0.0051	0.1389
p13.H12	p26.E9	0.0155	0.0013	0.0820
p13.H12	p26.F2	0.0368	0.0051	0.1389
p13.H12	p26.G7	0.0369	0.0052	0.1399
p13.H12	p2.B9	0.0368	0.0051	0.1389
p13.H12	p3.C1	0.0369	0.0052	0.1399
p13.H12	p3.C8	0.0368	0.0051	0.1389
p13.H12	p6.G8	0.0292	0.0039	0.1319
p13.H12	p7.B1	0.0292	0.0038	0.1309
p13.H12	p25.G7	0.0399	0.0038	0.0961
p13.H12	p24.E1	0.0422	0.0038	0.0908
p13.H12	p5.F9	0.0368	0.0051	0.1389
p13.H12	p1.A9	0.0368	0.0051	0.1389
p13.H12	p3.F1	0.0492	0.0051	0.1042
p13.H12	p6.B2	0.0229	0.0025	0.1113
p13.H12	p24.H5	0.0292	0.0038	0.1309
p26.E6	p11.H9	0.0309	0.0051	0.1652
p26.E6	p12.G7	0.0455	0.0090	0.1966
p26.E6	p23.H1	0.0420	0.0064	0.1516
p26.E6	p26.A2	0.0420	0.0064	0.1516
p26.E6	p26.E9	0.0467	0.0026	0.0556
p26.E6	p26.F2	0.0420	0.0064	0.1516
p26.E6	p26.G7	0.0394	0.0064	0.1632
p26.E6	p2.B9	0.0420	0.0064	0.1516
p26.E6	p3.C1	0.0394	0.0064	0.1632
p26.E6	p3.C8	0.0420	0.0064	0.1516
p26.E6	p6.G8	0.0309	0.0051	0.1652
p26.E6	p7.B1	0.0413	0.0051	0.1229
p26.E6	p24.E1	0.0010	0.0000	0.0464
p26.E6	p5.F9	0.0420	0.0064	0.1516
p26.E6	p1.A9	0.0420	0.0064	0.1516
p26.E6	p3.F1	0.0550	0.0064	0.1161
p26.E6	p6.B2	0.0337	0.0038	0.1131
p26.E6	p24.H5	0.0413	0.0051	0.1229
p26.E6	p13.H12	0.0399	0.0038	0.0961
p4.A6	p11.H9	0.0367	0.0051	0.1392
p4.A6	p12.G7	0.0446	0.0090	0.2011
p4.A6	p23.H1	0.0655	0.0064	0.0974
p4.A6	p26.A2	0.0655	0.0064	0.0974
p4.A6	p26.E9	0.0512	0.0026	0.0507
p4.A6	p26.F2	0.0655	0.0064	0.0974
p4.A6	p26.G7	0.0384	0.0064	0.1676
p4.A6	p2.B9	0.0655	0.0064	0.0974
p4.A6	p3.C1	0.0384	0.0064	0.1676
p4.A6	p3.C8	0.0655	0.0064	0.0974
p4.A6	p6.G8	0.0367	0.0051	0.1392
p4.A6	p7.B1	0.0434	0.0051	0.1171
p4.A6	p25.G7	0.0010	0.0000	0.0464
p4.A6	p5.F9	0.0655	0.0064	0.0974
p4.A6	p1.A9	0.0655	0.0064	0.0974
p4.A6	p3.F1	0.0530	0.0064	0.1204
p4.A6	p6.B2	0.0355	0.0038	0.1074
p4.A6	p24.H5	0.0434	0.0051	0.1171
p4.A6	p13.H12	0.0422	0.0038	0.0908
p4.A6	p26.E6	0.0010	0.0000	0.0464
p23.C3	p11.H9	0.0484	0.0051	0.1057
p23.C3	p12.G7	0.0407	0.0064	0.1569
p23.C3	p23.H1	0.0484	0.0064	0.1317
p23.C3	p26.A2	0.0484	0.0064	0.1317
p23.C3	p26.E9	0.0208	0.0025	0.1224
p23.C3	p26.F2	0.0484	0.0064	0.1317
p23.C3	p26.G7	0.0522	0.0064	0.1232
p23.C3	p2.B9	0.0484	0.0064	0.1317
p23.C3	p3.C1	0.0522	0.0064	0.1232
p23.C3	p3.C8	0.0484	0.0064	0.1317
p23.C3	p6.G8	0.0484	0.0051	0.1057
p23.C3	p7.B1	0.0407	0.0052	0.1271
p23.C3	p25.G7	0.0344	0.0051	0.1478
p23.C3	p24.E1	0.0386	0.0051	0.1318
p23.C3	p5.F9	0.0484	0.0064	0.1317
p23.C3	p1.A9	0.0484	0.0064	0.1317
p23.C3	p3.F1	0.0534	0.0064	0.1207
p23.C3	p6.B2	0.0298	0.0038	0.1277
p23.C3	p24.H5	0.0407	0.0052	0.1271
p23.C3	p13.H12	0.0400	0.0038	0.0957
p23.C3	p26.E6	0.0344	0.0051	0.1478
p23.C3	p4.A6	0.0386	0.0051	0.1318
p24.B8	p11.H9	0.0267	0.0051	0.1930
p24.B8	p12.G7	0.0929	0.0038	0.0414
p24.B8	p23.H1	0.0520	0.0064	0.1233
p24.B8	p26.A2	0.0520	0.0064	0.1233
p24.B8	p26.E9	0.0291	0.0051	0.1761
p24.B8	p26.F2	0.0520	0.0064	0.1233
p24.B8	p26.G7	0.0253	0.0039	0.1533
p24.B8	p2.B9	0.0520	0.0064	0.1233
p24.B8	p3.C1	0.0253	0.0039	0.1533
p24.B8	p3.C8	0.0520	0.0064	0.1233
p24.B8	p6.G8	0.0267	0.0051	0.1930
p24.B8	p7.B1	0.0299	0.0051	0.1712
p24.B8	p25.G7	0.0478	0.0077	0.1610
p24.B8	p24.E1	0.0466	0.0077	0.1654
p24.B8	p5.F9	0.0520	0.0064	0.1233
p24.B8	p1.A9	0.0520	0.0064	0.1233
p24.B8	p3.F1	0.0591	0.0091	0.1534
p24.B8	p6.B2	0.0239	0.0038	0.1606
p24.B8	p24.H5	0.0299	0.0051	0.1712
p24.B8	p13.H12	0.0327	0.0039	0.1179
p24.B8	p26.E6	0.0478	0.0077	0.1610
p24.B8	p4.A6	0.0466	0.0077	0.1654
p24.B8	p23.C3	0.0481	0.0077	0.1599
p11.G8	p11.H9	0.0249	0.0038	0.1540
p11.G8	p12.G7	0.0524	0.0077	0.1465
p11.G8	p23.H1	0.0326	0.0051	0.1560
p11.G8	p26.A2	0.0326	0.0051	0.1560
p11.G8	p26.E9	0.0084	0.0013	0.1515
p11.G8	p26.F2	0.0326	0.0051	0.1560
p11.G8	p26.G7	0.0403	0.0051	0.1276
p11.G8	p2.B9	0.0326	0.0051	0.1560
p11.G8	p3.C1	0.0403	0.0051	0.1276
p11.G8	p3.C8	0.0326	0.0051	0.1560
p11.G8	p6.G8	0.0249	0.0038	0.1540
p11.G8	p7.B1	0.0255	0.0039	0.1515
p11.G8	p25.G7	0.0242	0.0038	0.1574
p11.G8	p24.E1	0.0237	0.0038	0.1612
p11.G8	p5.F9	0.0326	0.0051	0.1560
p11.G8	p1.A9	0.0326	0.0051	0.1560
p11.G8	p3.F1	0.0410	0.0051	0.1255
p11.G8	p6.B2	0.0167	0.0025	0.1520
p11.G8	p24.H5	0.0255	0.0039	0.1515
p11.G8	p13.H12	0.0192	0.0026	0.1333
p11.G8	p26.E6	0.0242	0.0038	0.1574
p11.G8	p4.A6	0.0237	0.0038	0.1612
p11.G8	p23.C3	0.0596	0.0038	0.0640
p11.G8	p24.B8	0.0415	0.0064	0.1546
p22.G7	p11.H9	0.0341	0.0077	0.2258
p22.G7	p12.G7	0.1038	0.0013	0.0123
p22.G7	p23.H1	0.0686	0.0090	0.1306
p22.G7	p26.A2	0.0686	0.0090	0.1306
p22.G7	p26.E9	0.0390	0.0077	0.1963
p22.G7	p26.F2	0.0686	0.0090	0.1306
p22.G7	p26.G7	0.0353	0.0064	0.1826
p22.G7	p2.B9	0.0686	0.0090	0.1306
p22.G7	p3.C1	0.0353	0.0064	0.1826
p22.G7	p3.C8	0.0686	0.0090	0.1306
p22.G7	p6.G8	0.0341	0.0077	0.2258
p22.G7	p7.B1	0.0460	0.0078	0.1686
p22.G7	p25.G7	0.0535	0.0102	0.1912
p22.G7	p24.E1	0.0523	0.0102	0.1957
p22.G7	p5.F9	0.0686	0.0090	0.1306
p22.G7	p1.A9	0.0686	0.0090	0.1306
p22.G7	p3.F1	0.0597	0.0090	0.1512
p22.G7	p6.B2	0.0377	0.0064	0.1691
p22.G7	p24.H5	0.0460	0.0078	0.1686
p22.G7	p13.H12	0.0480	0.0090	0.1874
p22.G7	p26.E6	0.0535	0.0102	0.1912
p22.G7	p4.A6	0.0523	0.0102	0.1957
p22.G7	p23.C3	0.0441	0.0077	0.1737
p22.G7	p24.B8	0.0940	0.0051	0.0546
p22.G7	p11.G8	0.0550	0.0090	0.1629
p11.H6	p11.H9	0.0412	0.0064	0.1551
p11.H6	p12.G7	0.0497	0.0078	0.1574
p11.H6	p23.H1	0.0406	0.0051	0.1262
p11.H6	p26.A2	0.0406	0.0051	0.1262
p11.H6	p26.E9	0.0268	0.0038	0.1420
p11.H6	p26.F2	0.0406	0.0051	0.1262
p11.H6	p26.G7	0.0486	0.0077	0.1587
p11.H6	p2.B9	0.0406	0.0051	0.1262
p11.H6	p3.C1	0.0486	0.0077	0.1587
p11.H6	p3.C8	0.0406	0.0051	0.1262
p11.H6	p6.G8	0.0412	0.0064	0.1551
p11.H6	p7.B1	0.0270	0.0013	0.0468
p11.H6	p25.G7	0.0464	0.0064	0.1372
p11.H6	p24.E1	0.0453	0.0064	0.1414
p11.H6	p5.F9	0.0406	0.0051	0.1262
p11.H6	p1.A9	0.0406	0.0051	0.1262
p11.H6	p3.F1	0.0665	0.0077	0.1163
p11.H6	p6.B2	0.0342	0.0025	0.0740
p11.H6	p24.H5	0.0270	0.0013	0.0468
p11.H6	p13.H12	0.0330	0.0051	0.1550
p11.H6	p26.E6	0.0464	0.0064	0.1372
p11.H6	p4.A6	0.0453	0.0064	0.1414
p11.H6	p23.C3	0.0493	0.0065	0.1315
p11.H6	p24.B8	0.0415	0.0064	0.1552
p11.H6	p11.G8	0.0379	0.0052	0.1364
p11.H6	p22.G7	0.0600	0.0091	0.1522
p26.B8	p11.H9	0.0246	0.0051	0.2080
p26.B8	p12.G7	0.0437	0.0064	0.1462
p26.B8	p23.H1	0.0331	0.0038	0.1153
p26.B8	p26.A2	0.0331	0.0038	0.1153
p26.B8	p26.E9	0.0200	0.0025	0.1271
p26.B8	p26.F2	0.0331	0.0038	0.1153
p26.B8	p26.G7	0.0351	0.0064	0.1834
p26.B8	p2.B9	0.0331	0.0038	0.1153
p26.B8	p3.C1	0.0351	0.0064	0.1834
p26.B8	p3.C8	0.0331	0.0038	0.1153
p26.B8	p6.G8	0.0246	0.0051	0.2080
p26.B8	p7.B1	0.0255	0.0026	0.1021
p26.B8	p25.G7	0.0421	0.0051	0.1222
p26.B8	p24.E1	0.0351	0.0051	0.1462
p26.B8	p5.F9	0.0331	0.0038	0.1153
p26.B8	p1.A9	0.0331	0.0038	0.1153
p26.B8	p3.F1	0.0401	0.0064	0.1607
p26.B8	p6.B2	0.0104	0.0013	0.1222
p26.B8	p24.H5	0.0255	0.0026	0.1021
p26.B8	p13.H12	0.0225	0.0038	0.1702
p26.B8	p26.E6	0.0421	0.0051	0.1222
p26.B8	p4.A6	0.0351	0.0051	0.1462
p26.B8	p23.C3	0.0374	0.0051	0.1363
p26.B8	p24.B8	0.0332	0.0051	0.1543
p26.B8	p11.G8	0.0292	0.0038	0.1307
p26.B8	p22.G7	0.0543	0.0077	0.1412
p26.B8	p11.H6	0.0337	0.0039	0.1159
p26.B10	p11.H9	0.0371	0.0077	0.2070
p26.B10	p12.G7	0.0395	0.0064	0.1616
p26.B10	p23.H1	0.0492	0.0064	0.1295
p26.B10	p26.A2	0.0492	0.0064	0.1295
p26.B10	p26.E9	0.0351	0.0051	0.1463
p26.B10	p26.F2	0.0492	0.0064	0.1295
p26.B10	p26.G7	0.0495	0.0090	0.1824
p26.B10	p2.B9	0.0492	0.0064	0.1295
p26.B10	p3.C1	0.0495	0.0090	0.1824
p26.B10	p3.C8	0.0492	0.0064	0.1295
p26.B10	p6.G8	0.0371	0.0077	0.2070
p26.B10	p7.B1	0.0346	0.0051	0.1467
p26.B10	p25.G7	0.0185	0.0025	0.1369
p26.B10	p24.E1	0.0157	0.0025	0.1614
p26.B10	p5.F9	0.0492	0.0064	0.1295
p26.B10	p1.A9	0.0492	0.0064	0.1295
p26.B10	p3.F1	0.0451	0.0065	0.1445
p26.B10	p6.B2	0.0301	0.0038	0.1265
p26.B10	p24.H5	0.0346	0.0051	0.1467
p26.B10	p13.H12	0.0443	0.0064	0.1443
p26.B10	p26.E6	0.0185	0.0025	0.1369
p26.B10	p4.A6	0.0157	0.0025	0.1614
p26.B10	p23.C3	0.0458	0.0076	0.1671
p26.B10	p24.B8	0.0554	0.0077	0.1389
p26.B10	p11.G8	0.0371	0.0064	0.1716
p26.B10	p22.G7	0.0490	0.0077	0.1565
p26.B10	p11.H6	0.0395	0.0064	0.1612
p26.B10	p26.B8	0.0487	0.0052	0.1058
p4.G8	p11.H9	0.0314	0.0051	0.1631
p4.G8	p12.G7	0.0521	0.0090	0.1725
p4.G8	p23.H1	0.0456	0.0064	0.1402
p4.G8	p26.A2	0.0456	0.0064	0.1402
p4.G8	p26.E9	0.0354	0.0026	0.0732
p4.G8	p26.F2	0.0456	0.0064	0.1402
p4.G8	p26.G7	0.0427	0.0064	0.1509
p4.G8	p2.B9	0.0456	0.0064	0.1402
p4.G8	p3.C1	0.0427	0.0064	0.1509
p4.G8	p3.C8	0.0456	0.0064	0.1402
p4.G8	p6.G8	0.0314	0.0051	0.1631
p4.G8	p7.B1	0.0417	0.0051	0.1221
p4.G8	p25.G7	0.0010	0.0001	0.0596
p4.G8	p24.E1	0.0010	0.0001	0.0815
p4.G8	p5.F9	0.0456	0.0064	0.1402
p4.G8	p1.A9	0.0456	0.0064	0.1402
p4.G8	p3.F1	0.0520	0.0065	0.1244
p4.G8	p6.B2	0.0340	0.0038	0.1123
p4.G8	p24.H5	0.0417	0.0051	0.1221
p4.G8	p13.H12	0.0405	0.0038	0.0950
p4.G8	p26.E6	0.0010	0.0001	0.0596
p4.G8	p4.A6	0.0010	0.0001	0.0815
p4.G8	p23.C3	0.0423	0.0051	0.1207
p4.G8	p24.B8	0.0556	0.0077	0.1390
p4.G8	p11.G8	0.0319	0.0038	0.1201
p4.G8	p22.G7	0.0576	0.0103	0.1784
p4.G8	p11.H6	0.0468	0.0064	0.1363
p4.G8	p26.B8	0.0512	0.0052	0.1011
p4.G8	p26.B10	0.0202	0.0025	0.1258
p7.F10	p11.H9	0.0323	0.0051	0.1587
p7.F10	p12.G7	0.0534	0.0090	0.1679
p7.F10	p23.H1	0.0470	0.0064	0.1358
p7.F10	p26.A2	0.0470	0.0064	0.1358
p7.F10	p26.E9	0.0376	0.0026	0.0689
p7.F10	p26.F2	0.0470	0.0064	0.1358
p7.F10	p26.G7	0.0440	0.0064	0.1465
p7.F10	p2.B9	0.0470	0.0064	0.1358
p7.F10	p3.C1	0.0440	0.0064	0.1465
p7.F10	p3.C8	0.0470	0.0064	0.1358
p7.F10	p6.G8	0.0323	0.0051	0.1587
p7.F10	p7.B1	0.0432	0.0051	0.1177
p7.F10	p25.G7	0.0010	0.0001	0.0554
p7.F10	p24.E1	0.0010	0.0001	0.0773
p7.F10	p5.F9	0.0470	0.0064	0.1358
p7.F10	p1.A9	0.0470	0.0064	0.1358
p7.F10	p3.F1	0.0538	0.0065	0.1200
p7.F10	p6.B2	0.0353	0.0038	0.1079
p7.F10	p24.H5	0.0432	0.0051	0.1177
p7.F10	p13.H12	0.0423	0.0038	0.0908
p7.F10	p26.E6	0.0010	0.0001	0.0554
p7.F10	p4.A6	0.0010	0.0001	0.0773
p7.F10	p23.C3	0.0438	0.0051	0.1164
p7.F10	p24.B8	0.0573	0.0077	0.1346
p7.F10	p11.G8	0.0330	0.0038	0.1157
p7.F10	p22.G7	0.0590	0.0103	0.1739
p7.F10	p11.H6	0.0484	0.0064	0.1318
p7.F10	p26.B8	0.0534	0.0052	0.0968
p7.F10	p26.B10	0.0209	0.0025	0.1214
p23.A3	p11.H9	0.0412	0.0064	0.1551
p23.A3	p12.G7	0.0497	0.0078	0.1574
p23.A3	p23.H1	0.0406	0.0051	0.1262
p23.A3	p26.A2	0.0406	0.0051	0.1262
p23.A3	p26.E9	0.0268	0.0038	0.1420
p23.A3	p26.F2	0.0406	0.0051	0.1262
p23.A3	p26.G7	0.0486	0.0077	0.1587
p23.A3	p2.B9	0.0406	0.0051	0.1262
p23.A3	p3.C1	0.0486	0.0077	0.1587
p23.A3	p3.C8	0.0406	0.0051	0.1262
p23.A3	p6.G8	0.0412	0.0064	0.1551
p23.A3	p7.B1	0.0270	0.0013	0.0468
p23.A3	p25.G7	0.0464	0.0064	0.1372
p23.A3	p24.E1	0.0453	0.0064	0.1414
p23.A3	p5.F9	0.0406	0.0051	0.1262
p23.A3	p1.A9	0.0406	0.0051	0.1262
p23.A3	p3.F1	0.0665	0.0077	0.1163
p23.A3	p6.B2	0.0342	0.0025	0.0740
p23.A3	p24.H5	0.0270	0.0013	0.0468
p23.A3	p13.H12	0.0330	0.0051	0.1550
p23.A3	p26.E6	0.0464	0.0064	0.1372
p23.A3	p4.A6	0.0453	0.0064	0.1414
p23.A3	p23.C3	0.0493	0.0065	0.1315
p23.A3	p24.B8	0.0415	0.0064	0.1552
p23.A3	p11.G8	0.0379	0.0052	0.1364
p23.A3	p22.G7	0.0600	0.0091	0.1522
p23.A3	p26.B8	0.0337	0.0039	0.1159
p23.A3	p26.B10	0.0395	0.0064	0.1612
p23.A3	p4.G8	0.0468	0.0064	0.1363
p23.A3	p7.F10	0.0484	0.0064	0.1318
p20.F12	p11.H9	0.0323	0.0051	0.1587
p20.F12	p12.G7	0.0534	0.0090	0.1679
p20.F12	p23.H1	0.0470	0.0064	0.1358
p20.F12	p26.A2	0.0470	0.0064	0.1358
p20.F12	p26.E9	0.0376	0.0026	0.0689
p20.F12	p26.F2	0.0470	0.0064	0.1358
p20.F12	p26.G7	0.0440	0.0064	0.1465
p20.F12	p2.B9	0.0470	0.0064	0.1358
p20.F12	p3.C1	0.0440	0.0064	0.1465
p20.F12	p3.C8	0.0470	0.0064	0.1358
p20.F12	p6.G8	0.0323	0.0051	0.1587
p20.F12	p7.B1	0.0432	0.0051	0.1177
p20.F12	p25.G7	0.0010	0.0001	0.0554
p20.F12	p24.E1	0.0010	0.0001	0.0773
p20.F12	p5.F9	0.0470	0.0064	0.1358
p20.F12	p1.A9	0.0470	0.0064	0.1358
p20.F12	p3.F1	0.0538	0.0065	0.1200
p20.F12	p6.B2	0.0353	0.0038	0.1079
p20.F12	p24.H5	0.0432	0.0051	0.1177
p20.F12	p13.H12	0.0423	0.0038	0.0908
p20.F12	p26.E6	0.0010	0.0001	0.0554
p20.F12	p4.A6	0.0010	0.0001	0.0773
p20.F12	p23.C3	0.0438	0.0051	0.1164
p20.F12	p24.B8	0.0573	0.0077	0.1346
p20.F12	p11.G8	0.0330	0.0038	0.1157
p20.F12	p22.G7	0.0590	0.0103	0.1739
p20.F12	p11.H6	0.0484	0.0064	0.1318
p20.F12	p26.B8	0.0534	0.0052	0.0968
p20.F12	p26.B10	0.0209	0.0025	0.1214
p20.F12	p23.A3	0.0484	0.0064	0.1318
p4.D2	p11.H9	0.0321	0.0051	0.1598
p4.D2	p12.G7	0.0472	0.0064	0.1354
p4.D2	p23.H1	0.0437	0.0064	0.1460
p4.D2	p26.A2	0.0437	0.0064	0.1460
p4.D2	p26.E9	0.0261	0.0025	0.0973
p4.D2	p26.F2	0.0437	0.0064	0.1460
p4.D2	p26.G7	0.0383	0.0064	0.1679
p4.D2	p2.B9	0.0437	0.0064	0.1460
p4.D2	p3.C1	0.0383	0.0064	0.1679
p4.D2	p3.C8	0.0437	0.0064	0.1460
p4.D2	p6.G8	0.0321	0.0051	0.1598
p4.D2	p7.B1	0.0407	0.0052	0.1273
p4.D2	p25.G7	0.0419	0.0051	0.1217
p4.D2	p24.E1	0.0440	0.0051	0.1159
p4.D2	p5.F9	0.0437	0.0064	0.1460
p4.D2	p1.A9	0.0437	0.0064	0.1460
p4.D2	p3.F1	0.0379	0.0038	0.1010
p4.D2	p6.B2	0.0323	0.0038	0.1178
