Gene_1	Gene_2	dnds	dN	dS
p24.E1	p2.B9	0.0010	0.0001	0.1459
p24.E1	p3.C1	0.0978	0.0196	0.2006
p24.E1	p3.C8	0.1654	0.0197	0.1190
p24.E1	p6.G8	0.0778	0.0298	0.3828
p24.E1	p7.B1	0.0402	0.0048	0.1205
p24.E1	p25.G7	0.0978	0.0196	0.2006
p5.F9	p11.H9	0.0563	0.0298	0.5293
p5.F9	p12.G7	0.2055	0.0196	0.0954
p5.F9	p26.E9	0.1668	0.0197	0.1183
p5.F9	p26.G7	0.3402	0.0245	0.0721
p5.F9	p3.C1	0.2055	0.0196	0.0954
p5.F9	p3.C8	0.1668	0.0197	0.1183
p5.F9	p6.G8	0.0563	0.0298	0.5293
p5.F9	p7.B1	0.0405	0.0049	0.1199
p5.F9	p25.G7	0.2055	0.0196	0.0954
p5.F9	p24.E1	0.0010	0.0001	0.1459
p1.A9	p11.H9	0.0624	0.0299	0.4795
p1.A9	p12.G7	0.2904	0.0198	0.0680
p1.A9	p23.H1	0.0010	0.0001	0.1186
p1.A9	p26.A2	0.0408	0.0049	0.1192
p1.A9	p26.F2	0.0408	0.0049	0.1192
p1.A9	p26.G7	0.5435	0.0248	0.0456
p1.A9	p2.B9	0.0010	0.0001	0.1186
p1.A9	p3.C1	0.2904	0.0198	0.0680
p1.A9	p6.G8	0.0624	0.0299	0.4795
p1.A9	p25.G7	0.2904	0.0198	0.0680
p1.A9	p24.E1	0.0010	0.0001	0.1192
p1.A9	p5.F9	0.0010	0.0001	0.1186
p3.F1	p11.H9	0.0191	0.0098	0.5115
p3.F1	p23.H1	0.2055	0.0196	0.0954
p3.F1	p26.A2	0.2582	0.0246	0.0954
p3.F1	p26.E9	0.0010	0.0001	0.0650
p3.F1	p26.F2	0.2582	0.0246	0.0954
p3.F1	p26.G7	0.2144	0.0048	0.0226
p3.F1	p2.B9	0.2055	0.0196	0.0954
p3.F1	p3.C8	0.0010	0.0001	0.0664
p3.F1	p6.G8	0.0191	0.0098	0.5115
p3.F1	p7.B1	0.3624	0.0248	0.0684
p3.F1	p24.E1	0.0978	0.0196	0.2006
p3.F1	p5.F9	0.2055	0.0196	0.0954
p3.F1	p1.A9	0.2904	0.0198	0.0680
p6.B2	p11.H9	0.0563	0.0298	0.5293
p6.B2	p12.G7	0.2055	0.0196	0.0954
p6.B2	p26.E9	0.1668	0.0197	0.1183
p6.B2	p26.G7	0.3402	0.0245	0.0721
p6.B2	p3.C1	0.2055	0.0196	0.0954
p6.B2	p3.C8	0.1668	0.0197	0.1183
p6.B2	p6.G8	0.0563	0.0298	0.5293
p6.B2	p7.B1	0.0405	0.0049	0.1199
p6.B2	p25.G7	0.2055	0.0196	0.0954
p6.B2	p24.E1	0.0010	0.0001	0.1459
p6.B2	p1.A9	0.0010	0.0001	0.1186
p6.B2	p3.F1	0.2055	0.0196	0.0954
p24.H5	p11.H9	0.0204	0.0098	0.4795
p24.H5	p12.G7	0.0010	0.0000	0.0216
p24.H5	p23.H1	0.1595	0.0196	0.1226
p24.H5	p26.A2	0.2004	0.0246	0.1227
p24.H5	p26.E9	0.0010	0.0001	0.0908
p24.H5	p26.F2	0.2004	0.0246	0.1227
p24.H5	p26.G7	0.1042	0.0048	0.0464
p24.H5	p2.B9	0.1595	0.0196	0.1226
p24.H5	p3.C1	0.0010	0.0000	0.0224
p24.H5	p3.C8	0.0010	0.0001	0.0908
p24.H5	p6.G8	0.0204	0.0098	0.4795
p24.H5	p7.B1	0.2636	0.0247	0.0937
p24.H5	p25.G7	0.0010	0.0000	0.0224
p24.H5	p24.E1	0.0841	0.0196	0.2327
p24.H5	p5.F9	0.1595	0.0196	0.1226
p24.H5	p1.A9	0.2114	0.0197	0.0931
p24.H5	p3.F1	0.0010	0.0000	0.0224
p24.H5	p6.B2	0.1595	0.0196	0.1226
p13.H12	p11.H9	0.0211	0.0098	0.4669
p13.H12	p12.G7	0.0010	0.0001	0.0664
p13.H12	p23.H1	0.1668	0.0197	0.1183
p13.H12	p26.A2	0.2097	0.0248	0.1183
p13.H12	p26.F2	0.2097	0.0248	0.1183
p13.H12	p26.G7	0.1086	0.0049	0.0449
p13.H12	p2.B9	0.1668	0.0197	0.1183
p13.H12	p3.C1	0.0010	0.0001	0.0664
p13.H12	p6.G8	0.0211	0.0098	0.4669
p13.H12	p25.G7	0.0010	0.0001	0.0664
p13.H12	p24.E1	0.1654	0.0197	0.1190
p13.H12	p5.F9	0.1668	0.0197	0.1183
p13.H12	p3.F1	0.0010	0.0001	0.0664
p13.H12	p6.B2	0.1668	0.0197	0.1183
p13.H12	p24.H5	0.0010	0.0001	0.0908
p26.E6	p11.H9	0.0191	0.0098	0.5115
p26.E6	p23.H1	0.2055	0.0196	0.0954
p26.E6	p26.A2	0.2582	0.0246	0.0954
p26.E6	p26.E9	0.0010	0.0001	0.0664
p26.E6	p26.F2	0.2582	0.0246	0.0954
p26.E6	p26.G7	0.2144	0.0048	0.0226
p26.E6	p2.B9	0.2055	0.0196	0.0954
p26.E6	p3.C8	0.0010	0.0001	0.0664
p26.E6	p6.G8	0.0191	0.0098	0.5115
p26.E6	p7.B1	0.3624	0.0248	0.0684
p26.E6	p24.E1	0.0978	0.0196	0.2006
p26.E6	p5.F9	0.2055	0.0196	0.0954
p26.E6	p1.A9	0.2904	0.0198	0.0680
p26.E6	p6.B2	0.2055	0.0196	0.0954
p26.E6	p24.H5	0.0010	0.0000	0.0224
p26.E6	p13.H12	0.0010	0.0001	0.0664
p4.A6	p11.H9	0.0778	0.0298	0.3828
p4.A6	p12.G7	0.0978	0.0196	0.2006
p4.A6	p23.H1	0.0010	0.0001	0.1459
p4.A6	p26.A2	0.0330	0.0048	0.1467
p4.A6	p26.E9	0.1654	0.0197	0.1190
p4.A6	p26.F2	0.0330	0.0048	0.1467
p4.A6	p26.G7	0.1388	0.0245	0.1768
p4.A6	p2.B9	0.0010	0.0001	0.1459
p4.A6	p3.C1	0.0978	0.0196	0.2006
p4.A6	p3.C8	0.1654	0.0197	0.1190
p4.A6	p6.G8	0.0778	0.0298	0.3828
p4.A6	p7.B1	0.0402	0.0048	0.1205
p4.A6	p25.G7	0.0978	0.0196	0.2006
p4.A6	p5.F9	0.0010	0.0001	0.1459
p4.A6	p1.A9	0.0010	0.0001	0.1192
p4.A6	p3.F1	0.0978	0.0196	0.2006
p4.A6	p6.B2	0.0010	0.0001	0.1459
p4.A6	p24.H5	0.0841	0.0196	0.2327
p4.A6	p13.H12	0.1654	0.0197	0.1190
p4.A6	p26.E6	0.0978	0.0196	0.2006
p23.C3	p11.H9	0.0285	0.0147	0.5159
p23.C3	p23.H1	0.2556	0.0246	0.0961
p23.C3	p26.A2	0.3084	0.0296	0.0961
p23.C3	p26.E9	0.0726	0.0049	0.0672
p23.C3	p26.F2	0.3084	0.0296	0.0961
p23.C3	p26.G7	0.4270	0.0097	0.0227
p23.C3	p2.B9	0.2556	0.0246	0.0961
p23.C3	p3.C8	0.0726	0.0049	0.0672
p23.C3	p6.G8	0.0285	0.0147	0.5159
p23.C3	p7.B1	0.4337	0.0298	0.0688
p23.C3	p24.E1	0.1215	0.0246	0.2022
p23.C3	p5.F9	0.2556	0.0246	0.0961
p23.C3	p1.A9	0.3618	0.0248	0.0684
p23.C3	p6.B2	0.2556	0.0246	0.0961
p23.C3	p24.H5	0.2133	0.0048	0.0227
p23.C3	p13.H12	0.0726	0.0049	0.0672
p23.C3	p4.A6	0.1215	0.0246	0.2022
p24.B8	p11.H9	0.0191	0.0098	0.5115
p24.B8	p23.H1	0.2055	0.0196	0.0954
p24.B8	p26.A2	0.2582	0.0246	0.0954
p24.B8	p26.E9	0.0010	0.0001	0.0664
p24.B8	p26.F2	0.2582	0.0246	0.0954
p24.B8	p26.G7	0.2144	0.0048	0.0226
p24.B8	p2.B9	0.2055	0.0196	0.0954
p24.B8	p3.C8	0.0010	0.0001	0.0664
p24.B8	p6.G8	0.0191	0.0098	0.5115
p24.B8	p7.B1	0.3624	0.0248	0.0684
p24.B8	p24.E1	0.0978	0.0196	0.2006
p24.B8	p5.F9	0.2055	0.0196	0.0954
p24.B8	p1.A9	0.2904	0.0198	0.0680
p24.B8	p6.B2	0.2055	0.0196	0.0954
p24.B8	p24.H5	0.0010	0.0000	0.0217
p24.B8	p13.H12	0.0010	0.0001	0.0664
p24.B8	p4.A6	0.0978	0.0196	0.2006
p11.G8	p11.H9	0.0191	0.0098	0.5115
p11.G8	p23.H1	0.2055	0.0196	0.0954
p11.G8	p26.A2	0.2582	0.0246	0.0954
p11.G8	p26.E9	0.0010	0.0001	0.0664
p11.G8	p26.F2	0.2582	0.0246	0.0954
p11.G8	p26.G7	0.2144	0.0048	0.0226
p11.G8	p2.B9	0.2055	0.0196	0.0954
p11.G8	p3.C8	0.0010	0.0001	0.0664
p11.G8	p6.G8	0.0191	0.0098	0.5115
p11.G8	p7.B1	0.3624	0.0248	0.0684
p11.G8	p24.E1	0.0978	0.0196	0.2006
p11.G8	p5.F9	0.2055	0.0196	0.0954
p11.G8	p1.A9	0.2904	0.0198	0.0680
p11.G8	p6.B2	0.2055	0.0196	0.0954
p11.G8	p24.H5	0.0010	0.0000	0.0217
p11.G8	p13.H12	0.0010	0.0001	0.0664
p11.G8	p4.A6	0.0978	0.0196	0.2006
p22.G7	p11.H9	0.0203	0.0098	0.4813
p22.G7	p12.G7	0.0010	0.0000	0.0223
p22.G7	p23.H1	0.2732	0.0196	0.0717
p22.G7	p26.A2	0.3433	0.0246	0.0717
p22.G7	p26.E9	0.0010	0.0000	0.0444
p22.G7	p26.F2	0.3433	0.0246	0.0717
p22.G7	p2.B9	0.2732	0.0196	0.0717
p22.G7	p3.C1	0.0010	0.0000	0.0223
p22.G7	p3.C8	0.0010	0.0000	0.0444
p22.G7	p6.G8	0.0203	0.0098	0.4813
p22.G7	p7.B1	0.5439	0.0248	0.0455
p22.G7	p25.G7	0.0010	0.0000	0.0217
p22.G7	p24.E1	0.1114	0.0196	0.1757
p22.G7	p5.F9	0.2732	0.0196	0.0717
p22.G7	p1.A9	0.4353	0.0197	0.0453
p22.G7	p3.F1	0.0010	0.0000	0.0216
p22.G7	p6.B2	0.2732	0.0196	0.0717
p22.G7	p24.H5	0.0010	0.0000	0.0447
p22.G7	p13.H12	0.0010	0.0000	0.0432
p22.G7	p26.E6	0.0010	0.0000	0.0223
p22.G7	p4.A6	0.1114	0.0196	0.1757
p22.G7	p23.C3	0.2143	0.0048	0.0226
p22.G7	p24.B8	0.0010	0.0000	0.0223
p22.G7	p11.G8	0.0010	0.0000	0.0223
p11.H6	p11.H9	0.0310	0.0097	0.3139
p11.H6	p12.G7	0.0010	0.0001	0.1458
p11.H6	p23.H1	0.0949	0.0195	0.2055
p11.H6	p26.A2	0.1192	0.0245	0.2057
p11.H6	p26.E9	0.0010	0.0002	0.1692
p11.H6	p26.F2	0.1192	0.0245	0.2057
p11.H6	p26.G7	0.0273	0.0048	0.1766
p11.H6	p2.B9	0.0949	0.0195	0.2055
p11.H6	p3.C1	0.0010	0.0001	0.1458
p11.H6	p3.C8	0.0010	0.0002	0.1692
p11.H6	p6.G8	0.0310	0.0097	0.3139
p11.H6	p7.B1	0.1403	0.0246	0.1751
p11.H6	p25.G7	0.0010	0.0001	0.1458
p11.H6	p24.E1	0.2003	0.0195	0.0973
p11.H6	p5.F9	0.0949	0.0195	0.2055
p11.H6	p1.A9	0.1125	0.0196	0.1741
p11.H6	p3.F1	0.0010	0.0001	0.1450
p11.H6	p6.B2	0.0949	0.0195	0.2055
p11.H6	p24.H5	0.0010	0.0002	0.1751
p11.H6	p13.H12	0.0010	0.0002	0.1692
p11.H6	p26.E6	0.0010	0.0001	0.1459
p11.H6	p4.A6	0.2003	0.0195	0.0973
p11.H6	p23.C3	0.0326	0.0048	0.1477
p11.H6	p24.B8	0.0010	0.0001	0.1458
p11.H6	p11.G8	0.0010	0.0001	0.1458
p11.H6	p22.G7	0.0010	0.0002	0.1744
p26.B8	p11.H9	0.0624	0.0299	0.4795
p26.B8	p12.G7	0.2904	0.0198	0.0680
p26.B8	p23.H1	0.0010	0.0001	0.1186
p26.B8	p26.A2	0.0408	0.0049	0.1192
p26.B8	p26.F2	0.0408	0.0049	0.1192
p26.B8	p26.G7	0.5435	0.0248	0.0456
p26.B8	p2.B9	0.0010	0.0001	0.1186
p26.B8	p3.C1	0.2904	0.0198	0.0680
p26.B8	p6.G8	0.0624	0.0299	0.4795
p26.B8	p25.G7	0.2904	0.0198	0.0680
p26.B8	p24.E1	0.0010	0.0001	0.1192
p26.B8	p5.F9	0.0010	0.0001	0.1186
p26.B8	p3.F1	0.2904	0.0198	0.0680
p26.B8	p6.B2	0.0010	0.0001	0.1186
p26.B8	p24.H5	0.2114	0.0197	0.0931
p26.B8	p26.E6	0.2904	0.0198	0.0680
p26.B8	p4.A6	0.0010	0.0001	0.1192
p26.B8	p23.C3	0.3618	0.0248	0.0684
p26.B8	p24.B8	0.2904	0.0198	0.0680
p26.B8	p11.G8	0.2904	0.0198	0.0680
p26.B8	p22.G7	0.4353	0.0197	0.0453
p26.B8	p11.H6	0.1125	0.0196	0.1741
p26.B10	p11.H9	0.0240	0.0098	0.4070
p26.B10	p12.G7	0.0010	0.0001	0.0689
p26.B10	p23.H1	0.1619	0.0196	0.1208
p26.B10	p26.A2	0.2035	0.0246	0.1208
p26.B10	p26.E9	0.0010	0.0001	0.1396
p26.B10	p26.F2	0.2035	0.0246	0.1208
p26.B10	p26.G7	0.0508	0.0048	0.0950
p26.B10	p2.B9	0.1619	0.0196	0.1208
p26.B10	p3.C1	0.0010	0.0001	0.0689
p26.B10	p3.C8	0.0010	0.0001	0.1407
p26.B10	p6.G8	0.0240	0.0098	0.4070
p26.B10	p7.B1	0.1710	0.0247	0.1443
p26.B10	p25.G7	0.0010	0.0001	0.0689
p26.B10	p24.E1	0.1620	0.0196	0.1208
p26.B10	p5.F9	0.1619	0.0196	0.1208
p26.B10	p1.A9	0.1371	0.0197	0.1435
p26.B10	p3.F1	0.0010	0.0001	0.0689
p26.B10	p6.B2	0.1619	0.0196	0.1208
p26.B10	p24.H5	0.0010	0.0001	0.0943
p26.B10	p13.H12	0.0010	0.0001	0.1396
p26.B10	p26.E6	0.0010	0.0001	0.0689
p26.B10	p4.A6	0.1620	0.0196	0.1208
p26.B10	p23.C3	0.0694	0.0048	0.0697
p26.B10	p24.B8	0.0010	0.0001	0.0689
p26.B10	p11.G8	0.0010	0.0001	0.0689
p26.B10	p22.G7	0.0010	0.0001	0.0939
p26.B10	p11.H6	0.0010	0.0001	0.0705
p26.B10	p26.B8	0.1371	0.0197	0.1435
p4.G8	p11.H9	0.0247	0.0098	0.3975
p4.G8	p12.G7	0.0010	0.0002	0.1926
p4.G8	p23.H1	0.0772	0.0197	0.2549
p4.G8	p26.A2	0.0970	0.0247	0.2550
p4.G8	p26.E9	0.0010	0.0002	0.2160
p4.G8	p26.F2	0.0970	0.0247	0.2550
p4.G8	p26.G7	0.0216	0.0049	0.2249
p4.G8	p2.B9	0.0772	0.0197	0.2549
p4.G8	p3.C1	0.0010	0.0002	0.1925
p4.G8	p3.C8	0.0010	0.0002	0.2160
p4.G8	p6.G8	0.0247	0.0098	0.3975
p4.G8	p7.B1	0.1110	0.0248	0.2234
p4.G8	p25.G7	0.0010	0.0002	0.1925
p4.G8	p24.E1	0.1359	0.0197	0.1447
p4.G8	p5.F9	0.0772	0.0197	0.2549
p4.G8	p1.A9	0.0890	0.0198	0.2222
p4.G8	p3.F1	0.0010	0.0002	0.1925
p4.G8	p6.B2	0.0772	0.0197	0.2549
p4.G8	p24.H5	0.0010	0.0002	0.2232
p4.G8	p13.H12	0.0010	0.0002	0.2160
p4.G8	p26.E6	0.0010	0.0002	0.1925
p4.G8	p4.A6	0.1359	0.0197	0.1447
p4.G8	p23.C3	0.0249	0.0049	0.1951
p4.G8	p24.B8	0.0010	0.0002	0.1925
p4.G8	p11.G8	0.0010	0.0002	0.1925
p4.G8	p22.G7	0.0010	0.0002	0.2222
p4.G8	p11.H6	0.0010	0.0001	0.0689
p4.G8	p26.B8	0.0890	0.0198	0.2222
p4.G8	p26.B10	0.0010	0.0001	0.1162
p7.F10	p11.H9	0.0778	0.0298	0.3828
p7.F10	p12.G7	0.0978	0.0196	0.2006
p7.F10	p23.H1	0.0010	0.0001	0.1459
p7.F10	p26.A2	0.0330	0.0048	0.1467
p7.F10	p26.E9	0.1654	0.0197	0.1190
p7.F10	p26.F2	0.0330	0.0048	0.1467
p7.F10	p26.G7	0.1388	0.0245	0.1768
p7.F10	p2.B9	0.0010	0.0001	0.1459
p7.F10	p3.C1	0.0978	0.0196	0.2006
p7.F10	p3.C8	0.1654	0.0197	0.1190
p7.F10	p6.G8	0.0778	0.0298	0.3828
p7.F10	p7.B1	0.0402	0.0048	0.1205
p7.F10	p25.G7	0.0978	0.0196	0.2006
p7.F10	p5.F9	0.0010	0.0001	0.1459
p7.F10	p1.A9	0.0010	0.0001	0.1192
p7.F10	p3.F1	0.0978	0.0196	0.2006
p7.F10	p6.B2	0.0010	0.0001	0.1459
p7.F10	p24.H5	0.0841	0.0196	0.2327
p7.F10	p13.H12	0.1654	0.0197	0.1190
p7.F10	p26.E6	0.0978	0.0196	0.2006
p7.F10	p23.C3	0.1215	0.0246	0.2022
p7.F10	p24.B8	0.0978	0.0196	0.2006
p7.F10	p11.G8	0.0978	0.0196	0.2006
p7.F10	p22.G7	0.1114	0.0196	0.1757
p7.F10	p11.H6	0.2003	0.0195	0.0973
p7.F10	p26.B8	0.0010	0.0001	0.1192
p7.F10	p26.B10	0.1620	0.0196	0.1208
p7.F10	p4.G8	0.1359	0.0197	0.1447
p23.A3	p11.H9	0.0310	0.0097	0.3139
p23.A3	p12.G7	0.0010	0.0001	0.1458
p23.A3	p23.H1	0.0949	0.0195	0.2055
p23.A3	p26.A2	0.1192	0.0245	0.2057
p23.A3	p26.E9	0.0010	0.0002	0.1692
p23.A3	p26.F2	0.1192	0.0245	0.2057
p23.A3	p26.G7	0.0273	0.0048	0.1766
p23.A3	p2.B9	0.0949	0.0195	0.2055
p23.A3	p3.C1	0.0010	0.0001	0.1458
p23.A3	p3.C8	0.0010	0.0002	0.1692
p23.A3	p6.G8	0.0310	0.0097	0.3139
p23.A3	p7.B1	0.1403	0.0246	0.1751
p23.A3	p25.G7	0.0010	0.0001	0.1458
p23.A3	p24.E1	0.2003	0.0195	0.0973
p23.A3	p5.F9	0.0949	0.0195	0.2055
p23.A3	p1.A9	0.1125	0.0196	0.1741
p23.A3	p3.F1	0.0010	0.0001	0.1458
p23.A3	p6.B2	0.0949	0.0195	0.2055
p23.A3	p24.H5	0.0010	0.0002	0.1751
p23.A3	p13.H12	0.0010	0.0002	0.1692
p23.A3	p26.E6	0.0010	0.0001	0.1458
p23.A3	p4.A6	0.2003	0.0195	0.0973
p23.A3	p23.C3	0.0326	0.0048	0.1477
p23.A3	p24.B8	0.0010	0.0001	0.1458
p23.A3	p11.G8	0.0010	0.0001	0.1458
p23.A3	p22.G7	0.0010	0.0002	0.1744
p23.A3	p26.B8	0.1125	0.0196	0.1741
p23.A3	p26.B10	0.0010	0.0001	0.0705
p23.A3	p4.G8	0.0010	0.0001	0.0689
p23.A3	p7.F10	0.2003	0.0195	0.0973
p20.F12	p11.H9	0.0191	0.0098	0.5115
p20.F12	p23.H1	0.2055	0.0196	0.0954
p20.F12	p26.A2	0.2582	0.0246	0.0954
p20.F12	p26.E9	0.0010	0.0001	0.0664
p20.F12	p26.F2	0.2582	0.0246	0.0954
p20.F12	p26.G7	0.2144	0.0048	0.0226
p20.F12	p2.B9	0.2055	0.0196	0.0954
p20.F12	p3.C8	0.0010	0.0001	0.0664
p20.F12	p6.G8	0.0191	0.0098	0.5115
p20.F12	p7.B1	0.3624	0.0248	0.0684
p20.F12	p24.E1	0.0978	0.0196	0.2006
p20.F12	p5.F9	0.2055	0.0196	0.0954
p20.F12	p1.A9	0.2904	0.0198	0.0680
p20.F12	p6.B2	0.2055	0.0196	0.0954
p20.F12	p24.H5	0.0010	0.0000	0.0218
p20.F12	p13.H12	0.0010	0.0001	0.0664
p20.F12	p4.A6	0.0978	0.0196	0.2006
p20.F12	p22.G7	0.0010	0.0000	0.0223
p20.F12	p11.H6	0.0010	0.0001	0.1458
p20.F12	p26.B8	0.2904	0.0198	0.0680
p20.F12	p26.B10	0.0010	0.0001	0.0689
p20.F12	p4.G8	0.0010	0.0002	0.1925
p20.F12	p7.F10	0.0978	0.0196	0.2006
p20.F12	p23.A3	0.0010	0.0001	0.1458
p4.D2	p11.H9	0.0191	0.0098	0.5115
p4.D2	p23.H1	0.2055	0.0196	0.0954
p4.D2	p26.A2	0.2582	0.0246	0.0954
p4.D2	p26.E9	0.0010	0.0001	0.0664
p4.D2	p26.F2	0.2582	0.0246	0.0954
p4.D2	p26.G7	0.2144	0.0048	0.0226
p4.D2	p2.B9	0.2055	0.0196	0.0954
p4.D2	p3.C8	0.0010	0.0001	0.0664
p4.D2	p6.G8	0.0191	0.0098	0.5115
p4.D2	p7.B1	0.3624	0.0248	0.0684
p4.D2	p24.E1	0.0978	0.0196	0.2006
p4.D2	p5.F9	0.2055	0.0196	0.0954
p4.D2	p1.A9	0.2904	0.0198	0.0680
p4.D2	p6.B2	0.2055	0.0196	0.0954
p4.D2	p24.H5	0.0010	0.0000	0.0224
p4.D2	p13.H12	0.0010	0.0001	0.0664
p4.D2	p4.A6	0.0978	0.0196	0.2006
p4.D2	p22.G7	0.0010	0.0000	0.0223
p4.D2	p11.H6	0.0010	0.0001	0.1458
p4.D2	p26.B8	0.2904	0.0198	0.0680
p4.D2	p26.B10	0.0010	0.0001	0.0689
p4.D2	p4.G8	0.0010	0.0002	0.1925
p4.D2	p7.F10	0.0978	0.0196	0.2006
p4.D2	p23.A3	0.0010	0.0001	0.1458
p4.F9	p11.H9	0.0778	0.0298	0.3828
p4.F9	p12.G7	0.0978	0.0196	0.2006
p4.F9	p23.H1	0.0010	0.0001	0.1459
p4.F9	p26.A2	0.0330	0.0048	0.1467
p4.F9	p26.E9	0.1654	0.0197	0.1190
p4.F9	p26.F2	0.0330	0.0048	0.1467
p4.F9	p26.G7	0.1388	0.0245	0.1768
p4.F9	p2.B9	0.0010	0.0001	0.1459
p4.F9	p3.C1	0.0978	0.0196	0.2006
p4.F9	p3.C8	0.1654	0.0197	0.1190
p4.F9	p6.G8	0.0778	0.0298	0.3828
p4.F9	p7.B1	0.0402	0.0048	0.1205
p4.F9	p25.G7	0.0978	0.0196	0.2006
p4.F9	p5.F9	0.0010	0.0001	0.1459
p4.F9	p1.A9	0.0010	0.0001	0.1192
p4.F9	p3.F1	0.0978	0.0196	0.2006
p4.F9	p6.B2	0.0010	0.0001	0.1459
p4.F9	p24.H5	0.0841	0.0196	0.2327
p4.F9	p13.H12	0.1654	0.0197	0.1190
p4.F9	p26.E6	0.0978	0.0196	0.2006
p4.F9	p23.C3	0.1215	0.0246	0.2022
p4.F9	p24.B8	0.0978	0.0196	0.2006
p4.F9	p11.G8	0.0978	0.0196	0.2006
p4.F9	p22.G7	0.1114	0.0196	0.1757
p4.F9	p11.H6	0.2003	0.0195	0.0973
p4.F9	p26.B8	0.0010	0.0001	0.1192
p4.F9	p26.B10	0.1620	0.0196	0.1208
p4.F9	p4.G8	0.1359	0.0197	0.1447
p4.F9	p23.A3	0.2003	0.0195	0.0973
p4.F9	p20.F12	0.0978	0.0196	0.2006
p4.F9	p4.D2	0.0978	0.0196	0.2006
p4.E1	p11.H9	0.0191	0.0098	0.5115
p4.E1	p23.H1	0.2055	0.0196	0.0954
p4.E1	p26.A2	0.2582	0.0246	0.0954
p4.E1	p26.E9	0.0010	0.0001	0.0664
p4.E1	p26.F2	0.2582	0.0246	0.0954
