Gene_1	Gene_2	dnds	dN	dS
p4.A6	p6.G8	0.0010	0.0000	0.0305
p4.A6	p7.B1	0.0010	0.0001	0.1254
p4.A6	p25.G7	0.0384	0.0031	0.0801
p4.A6	p5.F9	0.0010	0.0001	0.0630
p4.A6	p1.A9	0.0010	0.0001	0.0960
p4.A6	p3.F1	0.0277	0.0031	0.1115
p4.A6	p6.B2	0.0010	0.0000	0.0474
p4.A6	p24.H5	0.0246	0.0031	0.1262
p4.A6	p13.H12	0.0010	0.0001	0.1118
p4.A6	p26.E6	0.0384	0.0031	0.0801
p23.C3	p11.H9	0.0010	0.0001	0.0941
p23.C3	p12.G7	0.0010	0.0000	0.0152
p23.C3	p23.H1	0.0010	0.0001	0.0629
p23.C3	p26.A2	0.0010	0.0001	0.0629
p23.C3	p26.E9	0.0010	0.0000	0.0308
p23.C3	p26.F2	0.0010	0.0001	0.0629
p23.C3	p26.G7	0.0010	0.0001	0.0784
p23.C3	p2.B9	0.0010	0.0001	0.0629
p23.C3	p3.C1	0.0010	0.0001	0.0784
p23.C3	p3.C8	0.0010	0.0001	0.0629
p23.C3	p6.G8	0.0010	0.0001	0.0941
p23.C3	p7.B1	0.0010	0.0000	0.0296
p23.C3	p25.G7	0.0271	0.0031	0.1137
p23.C3	p24.E1	0.0010	0.0001	0.0943
p23.C3	p5.F9	0.0010	0.0001	0.0629
p23.C3	p1.A9	0.0010	0.0000	0.0308
p23.C3	p3.F1	0.2062	0.0031	0.0150
p23.C3	p6.B2	0.0010	0.0000	0.0473
p23.C3	p24.H5	0.1045	0.0031	0.0297
p23.C3	p13.H12	0.0010	0.0000	0.0151
p23.C3	p26.E6	0.0271	0.0031	0.1137
p23.C3	p4.A6	0.0010	0.0001	0.0943
p24.B8	p11.H9	0.0678	0.0031	0.0456
p24.B8	p12.G7	0.0328	0.0031	0.0941
p24.B8	p23.H1	0.0393	0.0031	0.0784
p24.B8	p26.A2	0.0393	0.0031	0.0784
p24.B8	p26.E9	0.0276	0.0031	0.1116
p24.B8	p26.F2	0.0393	0.0031	0.0784
p24.B8	p26.G7	0.1016	0.0031	0.0304
p24.B8	p2.B9	0.0393	0.0031	0.0784
p24.B8	p3.C1	0.1016	0.0031	0.0304
p24.B8	p3.C8	0.0393	0.0031	0.0784
p24.B8	p6.G8	0.0678	0.0031	0.0456
p24.B8	p7.B1	0.0250	0.0031	0.1243
p24.B8	p25.G7	0.0783	0.0062	0.0790
p24.B8	p24.E1	0.2056	0.0031	0.0150
p24.B8	p5.F9	0.0393	0.0031	0.0784
p24.B8	p1.A9	0.0276	0.0031	0.1116
p24.B8	p3.F1	0.0492	0.0062	0.1263
p24.B8	p6.B2	0.0490	0.0031	0.0628
p24.B8	p24.H5	0.0501	0.0062	0.1245
p24.B8	p13.H12	0.0243	0.0031	0.1273
p24.B8	p26.E6	0.0783	0.0062	0.0790
p24.B8	p4.A6	0.2056	0.0031	0.0150
p24.B8	p23.C3	0.0283	0.0031	0.1096
p11.G8	p11.H9	0.0274	0.0031	0.1127
p11.G8	p12.G7	0.0990	0.0031	0.0311
p11.G8	p23.H1	0.0381	0.0031	0.0807
p11.G8	p26.A2	0.0381	0.0031	0.0807
p11.G8	p26.E9	0.1972	0.0031	0.0156
p11.G8	p26.F2	0.0381	0.0031	0.0807
p11.G8	p26.G7	0.0319	0.0031	0.0966
p11.G8	p2.B9	0.0381	0.0031	0.0807
p11.G8	p3.C1	0.0319	0.0031	0.0966
p11.G8	p3.C8	0.0381	0.0031	0.0807
p11.G8	p6.G8	0.0274	0.0031	0.1127
p11.G8	p7.B1	0.0683	0.0031	0.0454
p11.G8	p25.G7	0.0629	0.0062	0.0981
p11.G8	p24.E1	0.0273	0.0031	0.1128
p11.G8	p5.F9	0.0381	0.0031	0.0807
p11.G8	p1.A9	0.1972	0.0031	0.0156
p11.G8	p3.F1	0.2023	0.0062	0.0306
p11.G8	p6.B2	0.0474	0.0031	0.0647
p11.G8	p24.H5	0.1367	0.0062	0.0455
p11.G8	p26.E6	0.0629	0.0062	0.0981
p11.G8	p4.A6	0.0273	0.0031	0.1128
p11.G8	p23.C3	0.2033	0.0031	0.0152
p11.G8	p24.B8	0.0485	0.0062	0.1278
p22.G7	p11.H9	0.0010	0.0001	0.0629
p22.G7	p12.G7	0.0010	0.0000	0.0473
p22.G7	p23.H1	0.0010	0.0000	0.0302
p22.G7	p26.A2	0.0010	0.0000	0.0316
p22.G7	p26.E9	0.0010	0.0001	0.0642
p22.G7	p26.F2	0.0010	0.0000	0.0316
p22.G7	p26.G7	0.0010	0.0000	0.0472
p22.G7	p2.B9	0.0010	0.0000	0.0316
p22.G7	p3.C1	0.0010	0.0000	0.0472
p22.G7	p3.C8	0.0010	0.0000	0.0300
p22.G7	p6.G8	0.0010	0.0001	0.0581
p22.G7	p7.B1	0.0010	0.0001	0.0619
p22.G7	p25.G7	0.0376	0.0031	0.0815
p22.G7	p24.E1	0.0010	0.0001	0.0631
p22.G7	p5.F9	0.0010	0.0000	0.0316
p22.G7	p1.A9	0.0010	0.0001	0.0642
p22.G7	p3.F1	0.0651	0.0031	0.0473
p22.G7	p6.B2	0.0010	0.0000	0.0158
p22.G7	p24.H5	0.0496	0.0031	0.0623
p22.G7	p13.H12	0.0010	0.0001	0.0801
p22.G7	p26.E6	0.0376	0.0031	0.0815
p22.G7	p4.A6	0.0010	0.0001	0.0631
p22.G7	p23.C3	0.0010	0.0001	0.0630
p22.G7	p24.B8	0.0393	0.0031	0.0785
p22.G7	p11.G8	0.0380	0.0031	0.0808
p11.H6	p11.H9	0.0010	0.0001	0.1251
p11.H6	p12.G7	0.0010	0.0000	0.0454
p11.H6	p23.H1	0.0010	0.0001	0.0940
p11.H6	p26.A2	0.0010	0.0001	0.0940
p11.H6	p26.E9	0.0010	0.0001	0.0614
p11.H6	p26.F2	0.0010	0.0001	0.0940
p11.H6	p26.G7	0.0010	0.0001	0.1094
p11.H6	p2.B9	0.0010	0.0001	0.0940
p11.H6	p3.C1	0.0010	0.0001	0.1094
p11.H6	p3.C8	0.0010	0.0001	0.0940
p11.H6	p6.G8	0.0010	0.0001	0.1251
p11.H6	p25.G7	0.0277	0.0031	0.1117
p11.H6	p24.E1	0.0010	0.0001	0.1254
p11.H6	p5.F9	0.0010	0.0001	0.0940
p11.H6	p1.A9	0.0010	0.0001	0.0614
p11.H6	p3.F1	0.2102	0.0031	0.0148
p11.H6	p6.B2	0.0010	0.0001	0.0785
p11.H6	p13.H12	0.0010	0.0000	0.0450
p11.H6	p26.E6	0.0277	0.0031	0.1117
p11.H6	p4.A6	0.0010	0.0001	0.1254
p11.H6	p23.C3	0.0010	0.0000	0.0296
p11.H6	p24.B8	0.0250	0.0031	0.1243
p11.H6	p11.G8	0.0683	0.0031	0.0454
p11.H6	p22.G7	0.0010	0.0001	0.0619
p26.B8	p11.H9	0.0010	0.0000	0.0472
p26.B8	p12.G7	0.0010	0.0000	0.0316
p26.B8	p23.H1	0.0010	0.0000	0.0158
p26.B8	p26.A2	0.0010	0.0000	0.0158
p26.B8	p26.E9	0.0010	0.0000	0.0448
p26.B8	p26.F2	0.0010	0.0000	0.0151
p26.B8	p26.G7	0.0010	0.0000	0.0301
p26.B8	p2.B9	0.0010	0.0000	0.0158
p26.B8	p3.C1	0.0010	0.0000	0.0315
p26.B8	p3.C8	0.0010	0.0000	0.0158
p26.B8	p6.G8	0.0010	0.0000	0.0472
p26.B8	p7.B1	0.0010	0.0001	0.0785
p26.B8	p25.G7	0.0469	0.0031	0.0652
p26.B8	p24.E1	0.0010	0.0000	0.0474
p26.B8	p5.F9	0.0010	0.0000	0.0151
p26.B8	p1.A9	0.0010	0.0000	0.0482
p26.B8	p3.F1	0.0481	0.0031	0.0639
p26.B8	p24.H5	0.0390	0.0031	0.0791
p26.B8	p13.H12	0.0010	0.0001	0.0641
p26.B8	p26.E6	0.0469	0.0031	0.0652
p26.B8	p4.A6	0.0010	0.0000	0.0474
p26.B8	p23.C3	0.0010	0.0000	0.0473
p26.B8	p24.B8	0.0490	0.0031	0.0628
p26.B8	p11.G8	0.0474	0.0031	0.0647
p26.B8	p22.G7	0.0010	0.0000	0.0158
p26.B8	p11.H6	0.0010	0.0001	0.0785
p26.B10	p11.H9	0.0010	0.0001	0.1130
p26.B10	p12.G7	0.0010	0.0001	0.0971
p26.B10	p23.H1	0.0010	0.0001	0.0810
p26.B10	p26.A2	0.0010	0.0001	0.0810
p26.B10	p26.E9	0.0010	0.0001	0.1153
p26.B10	p26.F2	0.0010	0.0001	0.0810
p26.B10	p26.G7	0.0010	0.0001	0.0968
p26.B10	p2.B9	0.0010	0.0001	0.0810
p26.B10	p3.C1	0.0010	0.0001	0.0968
p26.B10	p3.C8	0.0010	0.0001	0.0810
p26.B10	p6.G8	0.0010	0.0001	0.1130
p26.B10	p7.B1	0.0010	0.0001	0.0776
p26.B10	p25.G7	0.0229	0.0031	0.1339
p26.B10	p24.E1	0.0010	0.0001	0.1133
p26.B10	p5.F9	0.0010	0.0001	0.0810
p26.B10	p1.A9	0.0010	0.0001	0.1153
p26.B10	p3.F1	0.0488	0.0031	0.0632
p26.B10	p6.B2	0.0010	0.0001	0.0650
p26.B10	p24.H5	0.0396	0.0031	0.0781
p26.B10	p13.H12	0.0010	0.0001	0.0964
p26.B10	p26.E6	0.0229	0.0031	0.1339
p26.B10	p4.A6	0.0010	0.0001	0.1133
p26.B10	p23.C3	0.0010	0.0001	0.0790
p26.B10	p24.B8	0.0240	0.0031	0.1290
p26.B10	p11.G8	0.0317	0.0031	0.0973
p26.B10	p22.G7	0.0010	0.0000	0.0480
p26.B10	p11.H6	0.0010	0.0001	0.0776
p26.B10	p26.B8	0.0010	0.0001	0.0650
p4.G8	p11.H9	0.0391	0.0031	0.0790
p4.G8	p23.H1	0.0647	0.0031	0.0475
p4.G8	p26.A2	0.0647	0.0031	0.0475
p4.G8	p26.E9	0.1982	0.0031	0.0155
p4.G8	p26.F2	0.0647	0.0031	0.0475
p4.G8	p26.G7	0.0488	0.0031	0.0632
p4.G8	p2.B9	0.0647	0.0031	0.0475
p4.G8	p3.C1	0.0488	0.0031	0.0632
p4.G8	p3.C8	0.0647	0.0031	0.0475
p4.G8	p6.G8	0.0391	0.0031	0.0790
p4.G8	p7.B1	0.0680	0.0031	0.0456
p4.G8	p25.G7	0.0632	0.0062	0.0976
p4.G8	p24.E1	0.0390	0.0031	0.0792
p4.G8	p5.F9	0.0647	0.0031	0.0475
p4.G8	p1.A9	0.1982	0.0031	0.0155
p4.G8	p3.F1	0.2016	0.0062	0.0308
p4.G8	p6.B2	0.0966	0.0031	0.0318
p4.G8	p24.H5	0.1362	0.0062	0.0457
p4.G8	p13.H12	0.0996	0.0031	0.0310
p4.G8	p26.E6	0.0632	0.0062	0.0976
p4.G8	p4.A6	0.0390	0.0031	0.0792
p4.G8	p23.C3	0.2026	0.0031	0.0153
p4.G8	p24.B8	0.0659	0.0062	0.0941
p4.G8	p11.G8	0.1987	0.0062	0.0311
p4.G8	p22.G7	0.0646	0.0031	0.0476
p4.G8	p11.H6	0.0680	0.0031	0.0456
p4.G8	p26.B8	0.0966	0.0031	0.0318
p4.G8	p26.B10	0.0315	0.0031	0.0977
p7.F10	p11.H9	0.0391	0.0031	0.0790
p7.F10	p23.H1	0.0647	0.0031	0.0475
p7.F10	p26.A2	0.0647	0.0031	0.0475
p7.F10	p26.E9	0.1982	0.0031	0.0155
p7.F10	p26.F2	0.0647	0.0031	0.0475
p7.F10	p26.G7	0.0488	0.0031	0.0632
p7.F10	p2.B9	0.0647	0.0031	0.0475
p7.F10	p3.C1	0.0488	0.0031	0.0632
p7.F10	p3.C8	0.0647	0.0031	0.0475
p7.F10	p6.G8	0.0391	0.0031	0.0790
p7.F10	p7.B1	0.0680	0.0031	0.0456
p7.F10	p25.G7	0.0632	0.0062	0.0976
p7.F10	p24.E1	0.0390	0.0031	0.0792
p7.F10	p5.F9	0.0647	0.0031	0.0475
p7.F10	p1.A9	0.1982	0.0031	0.0155
p7.F10	p3.F1	0.2016	0.0062	0.0308
p7.F10	p6.B2	0.0966	0.0031	0.0318
p7.F10	p24.H5	0.1362	0.0062	0.0457
p7.F10	p13.H12	0.0996	0.0031	0.0310
p7.F10	p26.E6	0.0632	0.0062	0.0976
p7.F10	p4.A6	0.0390	0.0031	0.0792
p7.F10	p23.C3	0.2026	0.0031	0.0153
p7.F10	p24.B8	0.0659	0.0062	0.0941
p7.F10	p11.G8	0.1987	0.0062	0.0311
p7.F10	p22.G7	0.0646	0.0031	0.0476
p7.F10	p11.H6	0.0680	0.0031	0.0456
p7.F10	p26.B8	0.0966	0.0031	0.0318
p7.F10	p26.B10	0.0315	0.0031	0.0977
p23.A3	p11.H9	0.0010	0.0001	0.1251
p23.A3	p12.G7	0.0010	0.0000	0.0454
p23.A3	p23.H1	0.0010	0.0001	0.0940
p23.A3	p26.A2	0.0010	0.0001	0.0940
p23.A3	p26.E9	0.0010	0.0001	0.0614
p23.A3	p26.F2	0.0010	0.0001	0.0940
p23.A3	p26.G7	0.0010	0.0001	0.1094
p23.A3	p2.B9	0.0010	0.0001	0.0940
p23.A3	p3.C1	0.0010	0.0001	0.1094
p23.A3	p3.C8	0.0010	0.0001	0.0940
p23.A3	p6.G8	0.0010	0.0001	0.1251
p23.A3	p25.G7	0.0277	0.0031	0.1117
p23.A3	p24.E1	0.0010	0.0001	0.1254
p23.A3	p5.F9	0.0010	0.0001	0.0940
p23.A3	p1.A9	0.0010	0.0001	0.0614
p23.A3	p3.F1	0.2102	0.0031	0.0148
p23.A3	p6.B2	0.0010	0.0001	0.0785
p23.A3	p13.H12	0.0010	0.0000	0.0450
p23.A3	p26.E6	0.0277	0.0031	0.1117
p23.A3	p4.A6	0.0010	0.0001	0.1254
p23.A3	p23.C3	0.0010	0.0000	0.0296
p23.A3	p24.B8	0.0250	0.0031	0.1243
p23.A3	p11.G8	0.0683	0.0031	0.0454
p23.A3	p22.G7	0.0010	0.0001	0.0619
p23.A3	p26.B8	0.0010	0.0001	0.0785
p23.A3	p26.B10	0.0010	0.0001	0.0776
p23.A3	p4.G8	0.0680	0.0031	0.0456
p23.A3	p7.F10	0.0680	0.0031	0.0456
p20.F12	p11.H9	0.0391	0.0031	0.0790
p20.F12	p23.H1	0.0647	0.0031	0.0475
p20.F12	p26.A2	0.0647	0.0031	0.0475
p20.F12	p26.E9	0.1982	0.0031	0.0155
p20.F12	p26.F2	0.0647	0.0031	0.0475
p20.F12	p26.G7	0.0488	0.0031	0.0632
p20.F12	p2.B9	0.0647	0.0031	0.0475
p20.F12	p3.C1	0.0488	0.0031	0.0632
p20.F12	p3.C8	0.0647	0.0031	0.0475
p20.F12	p6.G8	0.0391	0.0031	0.0790
p20.F12	p7.B1	0.0680	0.0031	0.0456
p20.F12	p25.G7	0.0632	0.0062	0.0976
p20.F12	p24.E1	0.0390	0.0031	0.0792
p20.F12	p5.F9	0.0647	0.0031	0.0475
p20.F12	p1.A9	0.1982	0.0031	0.0155
p20.F12	p3.F1	0.2016	0.0062	0.0308
p20.F12	p6.B2	0.0966	0.0031	0.0318
p20.F12	p24.H5	0.1362	0.0062	0.0457
p20.F12	p13.H12	0.0996	0.0031	0.0310
p20.F12	p26.E6	0.0632	0.0062	0.0976
p20.F12	p4.A6	0.0390	0.0031	0.0792
p20.F12	p23.C3	0.2026	0.0031	0.0153
p20.F12	p24.B8	0.0659	0.0062	0.0941
p20.F12	p11.G8	0.1987	0.0062	0.0311
p20.F12	p22.G7	0.0646	0.0031	0.0476
p20.F12	p11.H6	0.0680	0.0031	0.0456
p20.F12	p26.B8	0.0966	0.0031	0.0318
p20.F12	p26.B10	0.0315	0.0031	0.0977
p20.F12	p23.A3	0.0680	0.0031	0.0456
p4.D2	p11.H9	0.0010	0.0001	0.0629
p4.D2	p12.G7	0.0010	0.0000	0.0473
p4.D2	p23.H1	0.0010	0.0000	0.0316
p4.D2	p26.A2	0.0010	0.0000	0.0316
p4.D2	p26.E9	0.0010	0.0001	0.0642
p4.D2	p26.F2	0.0010	0.0000	0.0316
p4.D2	p26.G7	0.0010	0.0000	0.0472
p4.D2	p2.B9	0.0010	0.0000	0.0296
p4.D2	p3.C1	0.0010	0.0000	0.0472
p4.D2	p3.C8	0.0010	0.0000	0.0316
p4.D2	p6.G8	0.0010	0.0001	0.0629
p4.D2	p7.B1	0.0010	0.0001	0.0619
p4.D2	p25.G7	0.0376	0.0031	0.0815
p4.D2	p24.E1	0.0010	0.0001	0.0631
p4.D2	p5.F9	0.0010	0.0000	0.0316
p4.D2	p1.A9	0.0010	0.0001	0.0642
p4.D2	p3.F1	0.0651	0.0031	0.0473
p4.D2	p6.B2	0.0010	0.0000	0.0158
p4.D2	p24.H5	0.0496	0.0031	0.0623
p4.D2	p13.H12	0.0010	0.0001	0.0801
p4.D2	p26.E6	0.0376	0.0031	0.0815
p4.D2	p4.A6	0.0010	0.0001	0.0631
