Gene_1	Gene_2	dnds	dN	dS
p24.E1	p26.G7	0.0734	0.0066	0.0906
p24.E1	p2.B9	0.0700	0.0089	0.1268
p24.E1	p3.C1	0.0734	0.0066	0.0906
p24.E1	p3.C8	0.0879	0.0089	0.1007
p24.E1	p6.G8	0.0928	0.0111	0.1193
p24.E1	p7.B1	0.1123	0.0133	0.1187
p5.F9	p11.H9	0.0980	0.0089	0.0907
p5.F9	p12.G7	0.0617	0.0089	0.1440
p5.F9	p26.E9	0.0554	0.0022	0.0398
p5.F9	p26.G7	0.0190	0.0022	0.1162
p5.F9	p3.C1	0.0190	0.0022	0.1162
p5.F9	p3.C8	0.0010	0.0000	0.0236
p5.F9	p6.G8	0.0390	0.0022	0.0565
p5.F9	p25.G7	0.0700	0.0089	0.1268
p5.F9	p24.E1	0.0700	0.0089	0.1268
p1.A9	p11.H9	0.1346	0.0111	0.0826
p1.A9	p12.G7	0.0818	0.0111	0.1357
p1.A9	p26.E9	0.1383	0.0044	0.0319
p1.A9	p26.G7	0.0409	0.0044	0.1080
p1.A9	p3.C1	0.0409	0.0044	0.1080
p1.A9	p3.C8	0.1391	0.0022	0.0158
p1.A9	p6.G8	0.0909	0.0044	0.0485
p1.A9	p25.G7	0.0937	0.0111	0.1185
p1.A9	p24.E1	0.0937	0.0111	0.1185
p3.F1	p11.H9	0.0816	0.0089	0.1088
p3.F1	p12.G7	0.1201	0.0089	0.0738
p3.F1	p23.H1	0.0010	0.0001	0.0817
p3.F1	p26.A2	0.0010	0.0001	0.0817
p3.F1	p26.E9	0.0242	0.0022	0.0911
p3.F1	p26.F2	0.0010	0.0001	0.0817
p3.F1	p26.G7	0.0270	0.0022	0.0818
p3.F1	p2.B9	0.0010	0.0001	0.0817
p3.F1	p3.C1	0.0270	0.0022	0.0818
p3.F1	p3.C8	0.0010	0.0001	0.0736
p3.F1	p6.G8	0.0385	0.0022	0.0571
p3.F1	p7.B1	0.0594	0.0044	0.0742
p3.F1	p25.G7	0.0813	0.0089	0.1089
p3.F1	p24.E1	0.0813	0.0089	0.1089
p3.F1	p5.F9	0.0010	0.0001	0.0817
p3.F1	p1.A9	0.0298	0.0022	0.0740
p6.B2	p11.H9	0.1354	0.0089	0.0656
p6.B2	p12.G7	0.0753	0.0089	0.1177
p6.B2	p23.H1	0.0010	0.0000	0.0230
p6.B2	p26.A2	0.0010	0.0000	0.0236
p6.B2	p26.E9	0.0691	0.0022	0.0319
p6.B2	p26.F2	0.0010	0.0000	0.0236
p6.B2	p26.G7	0.0204	0.0022	0.1080
p6.B2	p2.B9	0.0010	0.0000	0.0236
p6.B2	p3.C1	0.0204	0.0022	0.1080
p6.B2	p6.G8	0.0685	0.0022	0.0321
p6.B2	p7.B1	0.2782	0.0044	0.0159
p6.B2	p25.G7	0.0879	0.0089	0.1007
p6.B2	p24.E1	0.0879	0.0089	0.1007
p6.B2	p5.F9	0.0010	0.0000	0.0236
p6.B2	p1.A9	0.1391	0.0022	0.0158
p6.B2	p3.F1	0.0010	0.0001	0.0736
p24.H5	p11.H9	0.0298	0.0022	0.0741
p24.H5	p12.G7	0.0387	0.0022	0.0570
p24.H5	p23.H1	0.0670	0.0066	0.0991
p24.H5	p26.A2	0.0670	0.0066	0.0991
p24.H5	p26.E9	0.0597	0.0044	0.0739
p24.H5	p26.F2	0.0670	0.0066	0.0991
p24.H5	p26.G7	0.0442	0.0044	0.0999
p24.H5	p2.B9	0.0670	0.0066	0.0991
p24.H5	p3.C1	0.0442	0.0044	0.0999
p24.H5	p3.C8	0.0897	0.0066	0.0739
p24.H5	p6.G8	0.1187	0.0088	0.0744
p24.H5	p7.B1	0.1216	0.0111	0.0912
p24.H5	p25.G7	0.0384	0.0022	0.0573
p24.H5	p24.E1	0.0384	0.0022	0.0573
p24.H5	p5.F9	0.0670	0.0066	0.0991
p24.H5	p1.A9	0.0973	0.0089	0.0910
p24.H5	p3.F1	0.0485	0.0066	0.1366
p24.H5	p6.B2	0.0897	0.0066	0.0739
p13.H12	p11.H9	0.1203	0.0089	0.0738
p13.H12	p12.G7	0.0702	0.0089	0.1263
p13.H12	p23.H1	0.0010	0.0000	0.0315
p13.H12	p26.A2	0.0010	0.0000	0.0315
p13.H12	p26.E9	0.0553	0.0022	0.0399
p13.H12	p26.F2	0.0010	0.0000	0.0315
p13.H12	p26.G7	0.0190	0.0022	0.1164
p13.H12	p2.B9	0.0010	0.0000	0.0315
p13.H12	p3.C1	0.0190	0.0022	0.1164
p13.H12	p6.G8	0.0548	0.0022	0.0401
p13.H12	p7.B1	0.1855	0.0044	0.0238
p13.H12	p25.G7	0.0812	0.0089	0.1092
p13.H12	p24.E1	0.0812	0.0089	0.1092
p13.H12	p5.F9	0.0010	0.0000	0.0315
p13.H12	p1.A9	0.0928	0.0022	0.0238
p13.H12	p3.F1	0.0010	0.0001	0.0819
p13.H12	p24.H5	0.0807	0.0066	0.0822
p26.E6	p11.H9	0.0912	0.0044	0.0485
p26.E6	p12.G7	0.0911	0.0044	0.0485
p26.E6	p23.H1	0.0700	0.0089	0.1268
p26.E6	p26.A2	0.0700	0.0089	0.1268
p26.E6	p26.E9	0.0658	0.0066	0.1008
p26.E6	p26.F2	0.0700	0.0089	0.1268
p26.E6	p26.G7	0.0734	0.0066	0.0906
p26.E6	p2.B9	0.0700	0.0089	0.1268
p26.E6	p3.C1	0.0734	0.0066	0.0906
p26.E6	p3.C8	0.0879	0.0089	0.1007
p26.E6	p6.G8	0.0928	0.0111	0.1193
p26.E6	p7.B1	0.1123	0.0133	0.1187
p26.E6	p5.F9	0.0700	0.0089	0.1268
p26.E6	p1.A9	0.0937	0.0111	0.1185
p26.E6	p3.F1	0.0813	0.0089	0.1089
p26.E6	p6.B2	0.0879	0.0089	0.1007
p26.E6	p24.H5	0.0384	0.0022	0.0573
p26.E6	p13.H12	0.0812	0.0089	0.1092
p4.A6	p11.H9	0.0912	0.0044	0.0485
p4.A6	p12.G7	0.0911	0.0044	0.0485
p4.A6	p23.H1	0.0700	0.0089	0.1268
p4.A6	p26.A2	0.0700	0.0089	0.1268
p4.A6	p26.E9	0.0658	0.0066	0.1008
p4.A6	p26.F2	0.0700	0.0089	0.1268
p4.A6	p26.G7	0.0734	0.0066	0.0906
p4.A6	p2.B9	0.0700	0.0089	0.1268
p4.A6	p3.C1	0.0734	0.0066	0.0906
p4.A6	p3.C8	0.0879	0.0089	0.1007
p4.A6	p6.G8	0.0928	0.0111	0.1193
p4.A6	p7.B1	0.1123	0.0133	0.1187
p4.A6	p5.F9	0.0700	0.0089	0.1268
p4.A6	p1.A9	0.0937	0.0111	0.1185
p4.A6	p3.F1	0.0813	0.0089	0.1089
p4.A6	p6.B2	0.0879	0.0089	0.1007
p4.A6	p24.H5	0.0384	0.0022	0.0573
p4.A6	p13.H12	0.0812	0.0089	0.1092
p23.C3	p11.H9	0.1381	0.0067	0.0482
p23.C3	p12.G7	0.0808	0.0066	0.0822
p23.C3	p23.H1	0.0205	0.0022	0.1076
p23.C3	p26.A2	0.0205	0.0022	0.1076
p23.C3	p26.E9	0.0010	0.0001	0.0993
p23.C3	p26.F2	0.0205	0.0022	0.1076
p23.C3	p2.B9	0.0205	0.0022	0.1076
p23.C3	p3.C8	0.0222	0.0022	0.0994
p23.C3	p6.G8	0.0674	0.0044	0.0654
p23.C3	p7.B1	0.0665	0.0066	0.0997
p23.C3	p25.G7	0.0808	0.0066	0.0821
p23.C3	p24.E1	0.0808	0.0066	0.0821
p23.C3	p5.F9	0.0205	0.0022	0.1076
p23.C3	p1.A9	0.0444	0.0044	0.0995
p23.C3	p3.F1	0.0300	0.0022	0.0735
p23.C3	p6.B2	0.0222	0.0022	0.0994
p23.C3	p24.H5	0.0483	0.0044	0.0914
p23.C3	p13.H12	0.0205	0.0022	0.1078
p23.C3	p26.E6	0.0808	0.0066	0.0821
p23.C3	p4.A6	0.0808	0.0066	0.0821
p24.B8	p11.H9	0.0339	0.0022	0.0652
p24.B8	p12.G7	0.0336	0.0022	0.0656
p24.B8	p23.H1	0.0524	0.0066	0.1268
p24.B8	p26.A2	0.0524	0.0066	0.1268
p24.B8	p26.E9	0.0437	0.0044	0.1008
p24.B8	p26.F2	0.0524	0.0066	0.1268
p24.B8	p26.G7	0.1102	0.0044	0.0401
p24.B8	p2.B9	0.0524	0.0066	0.1268
p24.B8	p3.C1	0.1102	0.0044	0.0401
p24.B8	p3.C8	0.0560	0.0066	0.1184
p24.B8	p6.G8	0.1059	0.0088	0.0834
p24.B8	p7.B1	0.0933	0.0111	0.1188
p24.B8	p25.G7	0.0336	0.0022	0.0656
p24.B8	p24.E1	0.0336	0.0022	0.0656
p24.B8	p5.F9	0.0524	0.0066	0.1268
p24.B8	p1.A9	0.0747	0.0089	0.1185
p24.B8	p3.F1	0.0891	0.0066	0.0743
p24.B8	p6.B2	0.0560	0.0066	0.1184
p24.B8	p24.H5	0.0010	0.0001	0.0917
p24.B8	p13.H12	0.0522	0.0066	0.1270
p24.B8	p26.E6	0.0336	0.0022	0.0656
p24.B8	p4.A6	0.0336	0.0022	0.0656
p24.B8	p23.C3	0.1379	0.0044	0.0320
p11.G8	p11.H9	0.0298	0.0022	0.0740
p11.G8	p12.G7	0.0296	0.0022	0.0745
p11.G8	p23.H1	0.0522	0.0066	0.1271
p11.G8	p26.A2	0.0522	0.0066	0.1271
p11.G8	p26.E9	0.0436	0.0044	0.1011
p11.G8	p26.F2	0.0522	0.0066	0.1271
p11.G8	p26.G7	0.0910	0.0044	0.0485
p11.G8	p2.B9	0.0522	0.0066	0.1271
p11.G8	p3.C1	0.0910	0.0044	0.0485
p11.G8	p3.C8	0.0558	0.0066	0.1187
p11.G8	p6.G8	0.1055	0.0088	0.0836
p11.G8	p7.B1	0.0930	0.0111	0.1191
p11.G8	p25.G7	0.0296	0.0022	0.0744
p11.G8	p24.E1	0.0296	0.0022	0.0744
p11.G8	p5.F9	0.0522	0.0066	0.1271
p11.G8	p1.A9	0.0745	0.0088	0.1188
p11.G8	p3.F1	0.0888	0.0066	0.0745
p11.G8	p6.B2	0.0558	0.0066	0.1187
p11.G8	p24.H5	0.0010	0.0001	0.1009
p11.G8	p13.H12	0.0520	0.0066	0.1274
p11.G8	p26.E6	0.0296	0.0022	0.0744
p11.G8	p4.A6	0.0296	0.0022	0.0744
p11.G8	p23.C3	0.1093	0.0044	0.0403
p22.G7	p11.H9	0.1183	0.0067	0.0563
p22.G7	p12.G7	0.0734	0.0066	0.0906
p22.G7	p23.H1	0.0190	0.0022	0.1162
p22.G7	p26.A2	0.0190	0.0022	0.1162
p22.G7	p26.E9	0.0010	0.0001	0.1076
p22.G7	p26.F2	0.0190	0.0022	0.1162
p22.G7	p2.B9	0.0190	0.0022	0.1162
p22.G7	p3.C8	0.0204	0.0022	0.1080
p22.G7	p6.G8	0.0598	0.0044	0.0737
p22.G7	p7.B1	0.0613	0.0066	0.1083
p22.G7	p25.G7	0.0734	0.0066	0.0906
p22.G7	p24.E1	0.0734	0.0066	0.0906
p22.G7	p5.F9	0.0190	0.0022	0.1162
p22.G7	p1.A9	0.0409	0.0044	0.1080
p22.G7	p3.F1	0.0270	0.0022	0.0818
p22.G7	p6.B2	0.0204	0.0022	0.1080
p22.G7	p24.H5	0.0442	0.0044	0.0999
p22.G7	p13.H12	0.0190	0.0022	0.1164
p22.G7	p26.E6	0.0734	0.0066	0.0906
p22.G7	p4.A6	0.0734	0.0066	0.0906
p22.G7	p24.B8	0.1102	0.0044	0.0401
p22.G7	p11.G8	0.0910	0.0044	0.0485
p11.H6	p11.H9	0.1724	0.0112	0.0647
p11.H6	p12.G7	0.0726	0.0111	0.1534
p11.H6	p23.H1	0.0553	0.0022	0.0400
p11.H6	p26.A2	0.0553	0.0022	0.0400
p11.H6	p26.E9	0.0681	0.0044	0.0650
p11.H6	p26.F2	0.0553	0.0022	0.0400
p11.H6	p26.G7	0.0496	0.0044	0.0894
p11.H6	p2.B9	0.0553	0.0022	0.0400
p11.H6	p3.C1	0.0496	0.0044	0.0894
p11.H6	p3.C8	0.0457	0.0022	0.0483
p11.H6	p6.G8	0.0537	0.0044	0.0822
p11.H6	p7.B1	0.2068	0.0066	0.0321
p11.H6	p25.G7	0.1121	0.0111	0.0993
p11.H6	p24.E1	0.1121	0.0111	0.0993
p11.H6	p5.F9	0.0553	0.0022	0.0400
p11.H6	p1.A9	0.1380	0.0044	0.0320
p11.H6	p3.F1	0.0300	0.0022	0.0735
p11.H6	p6.B2	0.0457	0.0022	0.0483
p11.H6	p24.H5	0.0702	0.0089	0.1265
p11.H6	p13.H12	0.0392	0.0022	0.0564
p11.H6	p26.E6	0.1121	0.0111	0.0993
p11.H6	p4.A6	0.1121	0.0111	0.0993
p11.H6	p23.C3	0.0546	0.0044	0.0811
p11.H6	p24.B8	0.0894	0.0089	0.0994
p11.H6	p11.G8	0.0891	0.0089	0.0996
p11.H6	p22.G7	0.0496	0.0044	0.0894
p26.B8	p11.H9	0.1346	0.0111	0.0826
p26.B8	p12.G7	0.0818	0.0111	0.1357
p26.B8	p26.E9	0.1383	0.0044	0.0319
p26.B8	p26.G7	0.0409	0.0044	0.1080
p26.B8	p3.C1	0.0409	0.0044	0.1080
p26.B8	p3.C8	0.1391	0.0022	0.0158
p26.B8	p6.G8	0.0909	0.0044	0.0485
p26.B8	p25.G7	0.0937	0.0111	0.1185
p26.B8	p24.E1	0.0937	0.0111	0.1185
p26.B8	p3.F1	0.0298	0.0022	0.0740
p26.B8	p6.B2	0.1391	0.0022	0.0158
p26.B8	p24.H5	0.0973	0.0089	0.0910
p26.B8	p13.H12	0.0928	0.0022	0.0238
p26.B8	p26.E6	0.0937	0.0111	0.1185
p26.B8	p4.A6	0.0937	0.0111	0.1185
p26.B8	p23.C3	0.0444	0.0044	0.0995
p26.B8	p24.B8	0.0747	0.0089	0.1185
p26.B8	p11.G8	0.0745	0.0088	0.1188
p26.B8	p22.G7	0.0409	0.0044	0.1080
p26.B8	p11.H6	0.1380	0.0044	0.0320
p26.B10	p11.H9	0.0912	0.0044	0.0485
p26.B10	p12.G7	0.0911	0.0044	0.0485
p26.B10	p23.H1	0.0700	0.0089	0.1268
p26.B10	p26.A2	0.0700	0.0089	0.1268
p26.B10	p26.E9	0.0658	0.0066	0.1008
p26.B10	p26.F2	0.0700	0.0089	0.1268
p26.B10	p26.G7	0.0734	0.0066	0.0906
p26.B10	p2.B9	0.0700	0.0089	0.1268
p26.B10	p3.C1	0.0734	0.0066	0.0906
p26.B10	p3.C8	0.0879	0.0089	0.1007
p26.B10	p6.G8	0.0928	0.0111	0.1193
p26.B10	p7.B1	0.1123	0.0133	0.1187
p26.B10	p5.F9	0.0700	0.0089	0.1268
p26.B10	p1.A9	0.0937	0.0111	0.1185
p26.B10	p3.F1	0.0813	0.0089	0.1089
p26.B10	p6.B2	0.0879	0.0089	0.1007
p26.B10	p24.H5	0.0384	0.0022	0.0573
p26.B10	p13.H12	0.0812	0.0089	0.1092
p26.B10	p23.C3	0.0808	0.0066	0.0821
p26.B10	p24.B8	0.0336	0.0022	0.0656
p26.B10	p11.G8	0.0296	0.0022	0.0744
p26.B10	p22.G7	0.0734	0.0066	0.0906
p26.B10	p11.H6	0.1121	0.0111	0.0993
p26.B10	p26.B8	0.0937	0.0111	0.1185
p4.G8	p11.H9	0.1519	0.0111	0.0734
p4.G8	p12.G7	0.1220	0.0111	0.0911
p4.G8	p23.H1	0.0679	0.0067	0.0981
p4.G8	p26.A2	0.0679	0.0067	0.0981
p4.G8	p26.E9	0.0491	0.0044	0.0901
p4.G8	p26.F2	0.0679	0.0067	0.0981
p4.G8	p26.G7	0.0685	0.0044	0.0647
p4.G8	p2.B9	0.0679	0.0067	0.0981
p4.G8	p3.C1	0.0685	0.0044	0.0647
p4.G8	p3.C8	0.0738	0.0066	0.0900
p4.G8	p6.G8	0.1203	0.0089	0.0736
p4.G8	p7.B1	0.1232	0.0111	0.0902
p4.G8	p25.G7	0.1025	0.0111	0.1085
p4.G8	p24.E1	0.1025	0.0111	0.1085
p4.G8	p5.F9	0.0679	0.0067	0.0981
p4.G8	p1.A9	0.0986	0.0089	0.0900
p4.G8	p3.F1	0.0808	0.0066	0.0822
p4.G8	p6.B2	0.0738	0.0066	0.0900
p4.G8	p24.H5	0.1080	0.0089	0.0821
p4.G8	p13.H12	0.0677	0.0067	0.0983
p4.G8	p26.E6	0.1025	0.0111	0.1085
p4.G8	p4.A6	0.1025	0.0111	0.1085
p4.G8	p23.C3	0.0783	0.0044	0.0565
p4.G8	p24.B8	0.1198	0.0089	0.0740
p4.G8	p11.G8	0.1068	0.0089	0.0830
p4.G8	p22.G7	0.0685	0.0044	0.0647
p4.G8	p11.H6	0.0832	0.0089	0.1071
p4.G8	p26.B8	0.0986	0.0089	0.0900
p4.G8	p26.B10	0.1025	0.0111	0.1085
p7.F10	p11.H9	0.0912	0.0044	0.0485
p7.F10	p12.G7	0.0911	0.0044	0.0485
p7.F10	p23.H1	0.0700	0.0089	0.1268
p7.F10	p26.A2	0.0700	0.0089	0.1268
p7.F10	p26.E9	0.0658	0.0066	0.1008
p7.F10	p26.F2	0.0700	0.0089	0.1268
p7.F10	p26.G7	0.0734	0.0066	0.0906
p7.F10	p2.B9	0.0700	0.0089	0.1268
p7.F10	p3.C1	0.0734	0.0066	0.0906
p7.F10	p3.C8	0.0879	0.0089	0.1007
p7.F10	p6.G8	0.0928	0.0111	0.1193
p7.F10	p7.B1	0.1123	0.0133	0.1187
p7.F10	p5.F9	0.0700	0.0089	0.1268
p7.F10	p1.A9	0.0937	0.0111	0.1185
p7.F10	p3.F1	0.0813	0.0089	0.1089
p7.F10	p6.B2	0.0879	0.0089	0.1007
p7.F10	p24.H5	0.0384	0.0022	0.0573
p7.F10	p13.H12	0.0812	0.0089	0.1092
p7.F10	p23.C3	0.0808	0.0066	0.0821
p7.F10	p24.B8	0.0336	0.0022	0.0656
p7.F10	p11.G8	0.0296	0.0022	0.0744
p7.F10	p22.G7	0.0734	0.0066	0.0906
p7.F10	p11.H6	0.1121	0.0111	0.0993
p7.F10	p26.B8	0.0937	0.0111	0.1185
p7.F10	p4.G8	0.1025	0.0111	0.1085
p23.A3	p11.H9	0.1354	0.0089	0.0656
p23.A3	p12.G7	0.0753	0.0089	0.1177
p23.A3	p23.H1	0.0010	0.0000	0.0236
p23.A3	p26.A2	0.0010	0.0000	0.0230
p23.A3	p26.E9	0.0691	0.0022	0.0319
p23.A3	p26.F2	0.0010	0.0000	0.0231
p23.A3	p26.G7	0.0204	0.0022	0.1080
p23.A3	p2.B9	0.0010	0.0000	0.0229
p23.A3	p3.C1	0.0204	0.0022	0.1080
p23.A3	p6.G8	0.0685	0.0022	0.0321
p23.A3	p7.B1	0.2782	0.0044	0.0159
p23.A3	p25.G7	0.0879	0.0089	0.1007
p23.A3	p24.E1	0.0879	0.0089	0.1007
p23.A3	p5.F9	0.0010	0.0000	0.0236
p23.A3	p1.A9	0.1391	0.0022	0.0158
p23.A3	p3.F1	0.0010	0.0001	0.0736
p23.A3	p24.H5	0.0897	0.0066	0.0739
p23.A3	p26.E6	0.0879	0.0089	0.1007
p23.A3	p4.A6	0.0879	0.0089	0.1007
p23.A3	p23.C3	0.0222	0.0022	0.0994
p23.A3	p24.B8	0.0560	0.0066	0.1184
p23.A3	p11.G8	0.0558	0.0066	0.1187
p23.A3	p22.G7	0.0204	0.0022	0.1080
p23.A3	p11.H6	0.0457	0.0022	0.0483
p23.A3	p26.B8	0.1392	0.0022	0.0158
p23.A3	p26.B10	0.0879	0.0089	0.1007
p23.A3	p4.G8	0.0738	0.0066	0.0900
p23.A3	p7.F10	0.0879	0.0089	0.1007
p20.F12	p11.H9	0.1342	0.0089	0.0660
p20.F12	p12.G7	0.1056	0.0088	0.0837
p20.F12	p23.H1	0.0345	0.0044	0.1277
p20.F12	p26.A2	0.0345	0.0044	0.1277
p20.F12	p26.E9	0.0184	0.0022	0.1194
p20.F12	p26.F2	0.0345	0.0044	0.1277
p20.F12	p26.G7	0.0385	0.0022	0.0572
p20.F12	p2.B9	0.0345	0.0044	0.1277
p20.F12	p3.C1	0.0385	0.0022	0.0572
p20.F12	p3.C8	0.0369	0.0044	0.1193
p20.F12	p6.G8	0.0645	0.0066	0.1022
p20.F12	p7.B1	0.0738	0.0088	0.1197
p20.F12	p25.G7	0.1338	0.0088	0.0661
p20.F12	p24.E1	0.1338	0.0088	0.0661
p20.F12	p5.F9	0.0345	0.0044	0.1277
p20.F12	p1.A9	0.0554	0.0066	0.1194
p20.F12	p3.F1	0.0588	0.0044	0.0748
p20.F12	p6.B2	0.0369	0.0044	0.1193
p20.F12	p24.H5	0.0595	0.0066	0.1112
p20.F12	p13.H12	0.0344	0.0044	0.1280
p20.F12	p26.E6	0.1338	0.0088	0.0661
p20.F12	p4.A6	0.1338	0.0088	0.0661
p20.F12	p23.C3	0.0449	0.0022	0.0489
p20.F12	p24.B8	0.1336	0.0066	0.0495
p20.F12	p11.G8	0.1134	0.0066	0.0582
p20.F12	p22.G7	0.0385	0.0022	0.0572
p20.F12	p11.H6	0.0663	0.0066	0.1000
p20.F12	p26.B8	0.0554	0.0066	0.1194
p20.F12	p26.B10	0.1338	0.0088	0.0661
p20.F12	p4.G8	0.0384	0.0022	0.0574
p20.F12	p7.F10	0.1338	0.0088	0.0661
p20.F12	p23.A3	0.0369	0.0044	0.1193
p4.D2	p11.H9	0.1395	0.0067	0.0478
p4.D2	p12.G7	0.0671	0.0067	0.0991
p4.D2	p23.H1	0.0207	0.0022	0.1068
p4.D2	p26.A2	0.0207	0.0022	0.1068
p4.D2	p26.E9	0.0010	0.0001	0.0983
p4.D2	p26.F2	0.0207	0.0022	0.1068
p4.D2	p26.G7	0.0010	0.0000	0.0234
p4.D2	p2.B9	0.0207	0.0022	0.1068
p4.D2	p3.C1	0.0010	0.0000	0.0234
p4.D2	p3.C8	0.0224	0.0022	0.0986
p4.D2	p6.G8	0.0538	0.0044	0.0821
p4.D2	p7.B1	0.0672	0.0066	0.0989
p4.D2	p25.G7	0.0816	0.0067	0.0815
p4.D2	p24.E1	0.0816	0.0067	0.0815
p4.D2	p5.F9	0.0207	0.0022	0.1068
p4.D2	p1.A9	0.0449	0.0044	0.0987
p4.D2	p3.F1	0.0245	0.0022	0.0902
p4.D2	p6.B2	0.0224	0.0022	0.0986
p4.D2	p24.H5	0.0488	0.0044	0.0907
p4.D2	p13.H12	0.0207	0.0022	0.1070
p4.D2	p26.E6	0.0816	0.0067	0.0815
p4.D2	p4.A6	0.0816	0.0067	0.0815
p4.D2	p23.C3	0.0010	0.0000	0.0152
p4.D2	p24.B8	0.1393	0.0044	0.0318
p4.D2	p11.G8	0.1104	0.0044	0.0400
p4.D2	p22.G7	0.0010	0.0000	0.0234
p4.D2	p11.H6	0.0552	0.0044	0.0805
p4.D2	p26.B8	0.0449	0.0044	0.0987
p4.D2	p26.B10	0.0816	0.0067	0.0815
p4.D2	p4.G8	0.0791	0.0044	0.0560
p4.D2	p7.F10	0.0816	0.0067	0.0815
p4.D2	p23.A3	0.0224	0.0022	0.0986
p4.D2	p20.F12	0.0454	0.0022	0.0486
p4.F9	p11.H9	0.0912	0.0044	0.0485
p4.F9	p12.G7	0.0911	0.0044	0.0485
p4.F9	p23.H1	0.0700	0.0089	0.1268
p4.F9	p26.A2	0.0700	0.0089	0.1268
p4.F9	p26.E9	0.0658	0.0066	0.1008
p4.F9	p26.F2	0.0700	0.0089	0.1268
p4.F9	p26.G7	0.0734	0.0066	0.0906
p4.F9	p2.B9	0.0700	0.0089	0.1268
p4.F9	p3.C1	0.0734	0.0066	0.0906
p4.F9	p3.C8	0.0879	0.0089	0.1007
p4.F9	p6.G8	0.0928	0.0111	0.1193
