Gene_1	Gene_2	dnds	dN	dS
p24.H5	p26.E9	0.0414	0.0022	0.0533
p24.H5	p26.F2	0.0353	0.0044	0.1260
p24.H5	p26.G7	0.0010	0.0001	0.0836
p24.H5	p2.B9	0.0353	0.0044	0.1260
p24.H5	p3.C1	0.0010	0.0001	0.0836
p24.H5	p3.C8	0.0353	0.0044	0.1260
p24.H5	p6.G8	0.0218	0.0022	0.1014
p24.H5	p7.B1	0.0010	0.0000	0.0356
p24.H5	p25.G7	0.0319	0.0022	0.0691
p24.H5	p24.E1	0.0285	0.0022	0.0774
p24.H5	p5.F9	0.0353	0.0044	0.1260
p24.H5	p1.A9	0.0332	0.0044	0.1339
p24.H5	p3.F1	0.0493	0.0022	0.0449
p24.H5	p6.B2	0.0010	0.0001	0.0524
p13.H12	p11.H9	0.0517	0.0044	0.0857
p13.H12	p12.G7	0.0605	0.0067	0.1099
p13.H12	p23.H1	0.0712	0.0067	0.0936
p13.H12	p26.A2	0.0712	0.0067	0.0936
p13.H12	p26.E9	0.0284	0.0044	0.1555
p13.H12	p26.F2	0.0712	0.0067	0.0936
p13.H12	p26.G7	0.0219	0.0022	0.1011
p13.H12	p2.B9	0.0712	0.0067	0.0936
p13.H12	p3.C1	0.0219	0.0022	0.1011
p13.H12	p3.C8	0.0712	0.0067	0.0936
p13.H12	p6.G8	0.0517	0.0044	0.0857
p13.H12	p7.B1	0.0314	0.0022	0.0701
p13.H12	p25.G7	0.0323	0.0044	0.1367
p13.H12	p24.E1	0.0563	0.0044	0.0783
p13.H12	p5.F9	0.0712	0.0067	0.0936
p13.H12	p1.A9	0.0657	0.0067	0.1014
p13.H12	p3.F1	0.0574	0.0044	0.0772
p13.H12	p6.B2	0.0257	0.0022	0.0859
p13.H12	p24.H5	0.0235	0.0022	0.0941
p26.E6	p11.H9	0.0273	0.0044	0.1621
p26.E6	p12.G7	0.0492	0.0067	0.1352
p26.E6	p23.H1	0.0393	0.0067	0.1698
p26.E6	p26.A2	0.0393	0.0067	0.1698
p26.E6	p26.E9	0.0010	0.0000	0.0150
p26.E6	p26.F2	0.0393	0.0067	0.1698
p26.E6	p26.G7	0.0177	0.0022	0.1253
p26.E6	p2.B9	0.0393	0.0067	0.1698
p26.E6	p3.C1	0.0177	0.0022	0.1253
p26.E6	p3.C8	0.0393	0.0067	0.1698
p26.E6	p6.G8	0.0273	0.0044	0.1621
p26.E6	p7.B1	0.0200	0.0022	0.1104
p26.E6	p24.E1	0.0323	0.0044	0.1367
p26.E6	p5.F9	0.0393	0.0067	0.1698
p26.E6	p1.A9	0.0415	0.0067	0.1606
p26.E6	p3.F1	0.0525	0.0044	0.0843
p26.E6	p6.B2	0.0201	0.0022	0.1099
p26.E6	p24.H5	0.0319	0.0022	0.0691
p26.E6	p13.H12	0.0323	0.0044	0.1367
p4.A6	p11.H9	0.0636	0.0044	0.0695
p4.A6	p12.G7	0.0712	0.0067	0.0934
p4.A6	p23.H1	0.0361	0.0022	0.0612
p4.A6	p26.A2	0.0361	0.0022	0.0612
p4.A6	p26.E9	0.0321	0.0044	0.1373
p4.A6	p26.F2	0.0361	0.0022	0.0612
p4.A6	p26.G7	0.0261	0.0022	0.0848
p4.A6	p2.B9	0.0361	0.0022	0.0612
p4.A6	p3.C1	0.0261	0.0022	0.0848
p4.A6	p3.C8	0.0361	0.0022	0.0612
p4.A6	p6.G8	0.0636	0.0044	0.0695
p4.A6	p7.B1	0.0577	0.0022	0.0382
p4.A6	p25.G7	0.0323	0.0044	0.1367
p4.A6	p5.F9	0.0361	0.0022	0.0612
p4.A6	p1.A9	0.0321	0.0022	0.0689
p4.A6	p3.F1	0.0574	0.0044	0.0771
p4.A6	p6.B2	0.0412	0.0022	0.0535
p4.A6	p24.H5	0.0285	0.0022	0.0774
p4.A6	p13.H12	0.0563	0.0044	0.0783
p4.A6	p26.E6	0.0323	0.0044	0.1367
p23.C3	p11.H9	0.0643	0.0089	0.1380
p23.C3	p12.G7	0.0768	0.0111	0.1449
p23.C3	p23.H1	0.0678	0.0111	0.1641
p23.C3	p26.A2	0.0678	0.0111	0.1641
p23.C3	p26.E9	0.0731	0.0089	0.1210
p23.C3	p26.F2	0.0678	0.0111	0.1641
p23.C3	p26.G7	0.0433	0.0067	0.1537
p23.C3	p2.B9	0.0678	0.0111	0.1641
p23.C3	p3.C1	0.0433	0.0067	0.1537
p23.C3	p3.C8	0.0678	0.0111	0.1641
p23.C3	p6.G8	0.0643	0.0089	0.1380
p23.C3	p7.B1	0.0546	0.0066	0.1215
p23.C3	p25.G7	0.0859	0.0089	0.1032
p23.C3	p24.E1	0.0674	0.0088	0.1311
p23.C3	p5.F9	0.0678	0.0111	0.1641
p23.C3	p1.A9	0.0646	0.0111	0.1725
p23.C3	p3.F1	0.0693	0.0089	0.1282
p23.C3	p6.B2	0.0481	0.0066	0.1381
p23.C3	p24.H5	0.0403	0.0066	0.1646
p23.C3	p13.H12	0.0682	0.0089	0.1299
p23.C3	p26.E6	0.0859	0.0089	0.1032
p23.C3	p4.A6	0.0674	0.0088	0.1311
p24.B8	p11.H9	0.1218	0.0045	0.0366
p24.B8	p12.G7	0.0372	0.0022	0.0599
p24.B8	p23.H1	0.0741	0.0067	0.0906
p24.B8	p26.A2	0.0741	0.0067	0.0906
p24.B8	p26.E9	0.0263	0.0044	0.1689
p24.B8	p26.F2	0.0741	0.0067	0.0906
p24.B8	p26.G7	0.0227	0.0022	0.0981
p24.B8	p2.B9	0.0741	0.0067	0.0906
p24.B8	p3.C1	0.0227	0.0022	0.0981
p24.B8	p3.C8	0.0741	0.0067	0.0906
p24.B8	p6.G8	0.1218	0.0045	0.0366
p24.B8	p7.B1	0.0264	0.0022	0.0841
p24.B8	p25.G7	0.0296	0.0044	0.1502
p24.B8	p24.E1	0.0482	0.0044	0.0922
p24.B8	p5.F9	0.0741	0.0067	0.0906
p24.B8	p1.A9	0.0814	0.0067	0.0825
p24.B8	p3.F1	0.0491	0.0045	0.0908
p24.B8	p6.B2	0.0265	0.0022	0.0838
p24.B8	p24.H5	0.0179	0.0022	0.1242
p24.B8	p13.H12	0.0484	0.0044	0.0919
p24.B8	p26.E6	0.0296	0.0044	0.1502
p24.B8	p4.A6	0.0482	0.0044	0.0922
p24.B8	p23.C3	0.0621	0.0089	0.1435
p11.G8	p11.H9	0.0598	0.0111	0.1853
p11.G8	p12.G7	0.0655	0.0133	0.2034
p11.G8	p23.H1	0.0763	0.0133	0.1746
p11.G8	p26.A2	0.0763	0.0133	0.1746
p11.G8	p26.E9	0.0661	0.0110	0.1670
p11.G8	p26.F2	0.0763	0.0133	0.1746
p11.G8	p26.G7	0.0400	0.0089	0.2214
p11.G8	p2.B9	0.0763	0.0133	0.1746
p11.G8	p3.C1	0.0400	0.0089	0.2214
p11.G8	p3.C8	0.0763	0.0133	0.1746
p11.G8	p6.G8	0.0598	0.0111	0.1853
p11.G8	p7.B1	0.0525	0.0088	0.1678
p11.G8	p25.G7	0.0665	0.0111	0.1663
p11.G8	p24.E1	0.0618	0.0110	0.1785
p11.G8	p5.F9	0.0763	0.0133	0.1746
p11.G8	p1.A9	0.0729	0.0133	0.1830
p11.G8	p3.F1	0.0633	0.0111	0.1751
p11.G8	p6.B2	0.0477	0.0088	0.1852
p11.G8	p24.H5	0.0413	0.0088	0.2136
p11.G8	p13.H12	0.0509	0.0110	0.2166
p11.G8	p26.E6	0.0665	0.0111	0.1663
p11.G8	p4.A6	0.0618	0.0110	0.1785
p11.G8	p23.C3	0.1599	0.0155	0.0970
p11.G8	p24.B8	0.0530	0.0111	0.2097
p22.G7	p11.H9	0.0714	0.0067	0.0933
p22.G7	p23.H1	0.0884	0.0089	0.1008
p22.G7	p26.A2	0.0884	0.0089	0.1008
p22.G7	p26.E9	0.0455	0.0066	0.1458
p22.G7	p26.F2	0.0884	0.0089	0.1008
p22.G7	p26.G7	0.0481	0.0044	0.0924
p22.G7	p2.B9	0.0884	0.0089	0.1008
p22.G7	p3.C1	0.0481	0.0044	0.0924
p22.G7	p3.C8	0.0884	0.0089	0.1008
p22.G7	p6.G8	0.0714	0.0067	0.0933
p22.G7	p7.B1	0.0570	0.0044	0.0775
p22.G7	p25.G7	0.0521	0.0066	0.1274
p22.G7	p24.E1	0.0775	0.0066	0.0857
p22.G7	p5.F9	0.0884	0.0089	0.1008
p22.G7	p1.A9	0.0965	0.0089	0.0924
p22.G7	p3.F1	0.0972	0.0067	0.0686
p22.G7	p6.B2	0.0573	0.0044	0.0772
p22.G7	p24.H5	0.0436	0.0044	0.1016
p22.G7	p13.H12	0.0650	0.0066	0.1021
p22.G7	p26.E6	0.0521	0.0066	0.1274
p22.G7	p4.A6	0.0775	0.0066	0.0857
p22.G7	p23.C3	0.0811	0.0111	0.1370
p22.G7	p24.B8	0.0424	0.0022	0.0524
p22.G7	p11.G8	0.0621	0.0133	0.2140
p11.H6	p11.H9	0.0252	0.0022	0.0873
p11.H6	p12.G7	0.0393	0.0044	0.1121
p11.H6	p23.H1	0.0393	0.0044	0.1122
p11.H6	p26.A2	0.0393	0.0044	0.1122
p11.H6	p26.E9	0.0180	0.0022	0.1219
p11.H6	p26.F2	0.0393	0.0044	0.1122
p11.H6	p26.G7	0.0010	0.0001	0.1026
p11.H6	p2.B9	0.0393	0.0044	0.1122
p11.H6	p3.C1	0.0010	0.0001	0.1026
p11.H6	p3.C8	0.0393	0.0044	0.1122
p11.H6	p6.G8	0.0252	0.0022	0.0873
p11.H6	p7.B1	0.0010	0.0001	0.0547
p11.H6	p25.G7	0.0181	0.0022	0.1213
p11.H6	p24.E1	0.0347	0.0022	0.0631
p11.H6	p5.F9	0.0393	0.0044	0.1122
p11.H6	p1.A9	0.0367	0.0044	0.1202
p11.H6	p3.F1	0.0280	0.0022	0.0786
p11.H6	p6.B2	0.0010	0.0001	0.0705
p11.H6	p24.H5	0.0010	0.0001	0.0786
p11.H6	p13.H12	0.0712	0.0022	0.0308
p11.H6	p26.E6	0.0181	0.0022	0.1213
p11.H6	p4.A6	0.0347	0.0022	0.0631
p11.H6	p23.C3	0.0498	0.0066	0.1324
p11.H6	p24.B8	0.0200	0.0022	0.1105
p11.H6	p11.G8	0.0438	0.0088	0.2004
p11.H6	p22.G7	0.0423	0.0044	0.1041
p26.B8	p11.H9	0.0272	0.0044	0.1627
p26.B8	p12.G7	0.0433	0.0067	0.1538
p26.B8	p23.H1	0.0352	0.0067	0.1893
p26.B8	p26.A2	0.0352	0.0067	0.1893
p26.B8	p26.F2	0.0352	0.0067	0.1893
p26.B8	p26.G7	0.0154	0.0022	0.1433
p26.B8	p2.B9	0.0352	0.0067	0.1893
p26.B8	p3.C1	0.0154	0.0022	0.1433
p26.B8	p3.C8	0.0352	0.0067	0.1893
p26.B8	p6.G8	0.0272	0.0044	0.1627
p26.B8	p7.B1	0.0235	0.0022	0.0937
p26.B8	p25.G7	0.0010	0.0000	0.0150
p26.B8	p24.E1	0.0321	0.0044	0.1373
p26.B8	p5.F9	0.0352	0.0067	0.1893
p26.B8	p1.A9	0.0371	0.0067	0.1797
p26.B8	p3.F1	0.0437	0.0044	0.1013
p26.B8	p6.B2	0.0236	0.0022	0.0933
p26.B8	p24.H5	0.0414	0.0022	0.0533
p26.B8	p13.H12	0.0284	0.0044	0.1555
p26.B8	p26.E6	0.0010	0.0000	0.0150
p26.B8	p4.A6	0.0321	0.0044	0.1373
p26.B8	p23.C3	0.0731	0.0089	0.1210
p26.B8	p24.B8	0.0263	0.0044	0.1689
p26.B8	p11.G8	0.0661	0.0110	0.1670
p26.B8	p22.G7	0.0455	0.0066	0.1458
p26.B8	p11.H6	0.0180	0.0022	0.1219
p26.B10	p11.H9	0.0273	0.0044	0.1621
p26.B10	p12.G7	0.0492	0.0067	0.1352
p26.B10	p23.H1	0.0393	0.0067	0.1698
p26.B10	p26.A2	0.0393	0.0067	0.1698
p26.B10	p26.E9	0.0010	0.0000	0.0150
p26.B10	p26.F2	0.0393	0.0067	0.1698
p26.B10	p26.G7	0.0177	0.0022	0.1253
p26.B10	p2.B9	0.0393	0.0067	0.1698
p26.B10	p3.C1	0.0177	0.0022	0.1253
p26.B10	p3.C8	0.0393	0.0067	0.1698
p26.B10	p6.G8	0.0273	0.0044	0.1621
p26.B10	p7.B1	0.0200	0.0022	0.1104
p26.B10	p24.E1	0.0323	0.0044	0.1367
p26.B10	p5.F9	0.0393	0.0067	0.1698
p26.B10	p1.A9	0.0415	0.0067	0.1606
p26.B10	p3.F1	0.0525	0.0044	0.0843
p26.B10	p6.B2	0.0201	0.0022	0.1099
p26.B10	p24.H5	0.0319	0.0022	0.0691
p26.B10	p13.H12	0.0323	0.0044	0.1367
p26.B10	p4.A6	0.0323	0.0044	0.1367
p26.B10	p23.C3	0.0859	0.0089	0.1032
p26.B10	p24.B8	0.0296	0.0044	0.1502
p26.B10	p11.G8	0.0665	0.0111	0.1663
p26.B10	p22.G7	0.0521	0.0066	0.1274
p26.B10	p11.H6	0.0181	0.0022	0.1213
p26.B10	p26.B8	0.0010	0.0000	0.0145
p4.G8	p11.H9	0.0393	0.0067	0.1697
p4.G8	p12.G7	0.0624	0.0089	0.1428
p4.G8	p23.H1	0.0558	0.0089	0.1599
p4.G8	p26.A2	0.0558	0.0089	0.1599
p4.G8	p26.E9	0.0987	0.0022	0.0224
p4.G8	p26.F2	0.0558	0.0089	0.1599
p4.G8	p26.G7	0.0297	0.0044	0.1500
p4.G8	p2.B9	0.0558	0.0089	0.1599
p4.G8	p3.C1	0.0297	0.0044	0.1500
p4.G8	p3.C8	0.0558	0.0089	0.1599
p4.G8	p6.G8	0.0393	0.0067	0.1697
p4.G8	p7.B1	0.0377	0.0044	0.1175
p4.G8	p25.G7	0.0990	0.0022	0.0223
p4.G8	p24.E1	0.0410	0.0066	0.1620
p4.G8	p5.F9	0.0558	0.0089	0.1599
p4.G8	p1.A9	0.0592	0.0089	0.1509
p4.G8	p3.F1	0.0728	0.0067	0.0917
p4.G8	p6.B2	0.0379	0.0044	0.1170
p4.G8	p24.H5	0.0581	0.0044	0.0763
p4.G8	p13.H12	0.0460	0.0067	0.1446
p4.G8	p26.E6	0.0990	0.0022	0.0223
p4.G8	p4.A6	0.0410	0.0066	0.1620
p4.G8	p23.C3	0.1004	0.0111	0.1108
p4.G8	p24.B8	0.0425	0.0067	0.1578
p4.G8	p11.G8	0.0765	0.0133	0.1741
p4.G8	p22.G7	0.0659	0.0089	0.1350
p4.G8	p11.H6	0.0300	0.0044	0.1467
p4.G8	p26.B8	0.0987	0.0022	0.0224
p4.G8	p26.B10	0.0990	0.0022	0.0223
p7.F10	p11.H9	0.0393	0.0067	0.1697
p7.F10	p12.G7	0.0624	0.0089	0.1428
p7.F10	p23.H1	0.0558	0.0089	0.1599
p7.F10	p26.A2	0.0558	0.0089	0.1599
p7.F10	p26.E9	0.0987	0.0022	0.0224
p7.F10	p26.F2	0.0558	0.0089	0.1599
p7.F10	p26.G7	0.0297	0.0044	0.1500
p7.F10	p2.B9	0.0558	0.0089	0.1599
p7.F10	p3.C1	0.0297	0.0044	0.1500
p7.F10	p3.C8	0.0558	0.0089	0.1599
p7.F10	p6.G8	0.0393	0.0067	0.1697
p7.F10	p7.B1	0.0377	0.0044	0.1175
p7.F10	p25.G7	0.0990	0.0022	0.0223
p7.F10	p24.E1	0.0410	0.0066	0.1620
p7.F10	p5.F9	0.0558	0.0089	0.1599
p7.F10	p1.A9	0.0592	0.0089	0.1509
p7.F10	p3.F1	0.0728	0.0067	0.0917
p7.F10	p6.B2	0.0379	0.0044	0.1170
p7.F10	p24.H5	0.0581	0.0044	0.0763
p7.F10	p13.H12	0.0460	0.0067	0.1446
p7.F10	p26.E6	0.0990	0.0022	0.0223
p7.F10	p4.A6	0.0410	0.0066	0.1620
p7.F10	p23.C3	0.1004	0.0111	0.1108
p7.F10	p24.B8	0.0425	0.0067	0.1578
p7.F10	p11.G8	0.0765	0.0133	0.1741
p7.F10	p22.G7	0.0659	0.0089	0.1350
p7.F10	p11.H6	0.0300	0.0044	0.1467
p7.F10	p26.B8	0.0987	0.0022	0.0224
p7.F10	p26.B10	0.0990	0.0022	0.0223
p23.A3	p11.H9	0.0252	0.0022	0.0873
p23.A3	p12.G7	0.0393	0.0044	0.1121
p23.A3	p23.H1	0.0393	0.0044	0.1122
p23.A3	p26.A2	0.0393	0.0044	0.1122
p23.A3	p26.E9	0.0180	0.0022	0.1219
p23.A3	p26.F2	0.0393	0.0044	0.1122
p23.A3	p26.G7	0.0010	0.0001	0.1026
p23.A3	p2.B9	0.0393	0.0044	0.1122
p23.A3	p3.C1	0.0010	0.0001	0.1026
p23.A3	p3.C8	0.0393	0.0044	0.1122
p23.A3	p6.G8	0.0252	0.0022	0.0873
p23.A3	p7.B1	0.0010	0.0001	0.0547
p23.A3	p25.G7	0.0181	0.0022	0.1213
p23.A3	p24.E1	0.0347	0.0022	0.0631
p23.A3	p5.F9	0.0393	0.0044	0.1122
p23.A3	p1.A9	0.0367	0.0044	0.1202
p23.A3	p3.F1	0.0280	0.0022	0.0786
p23.A3	p6.B2	0.0010	0.0001	0.0705
p23.A3	p24.H5	0.0010	0.0001	0.0786
p23.A3	p13.H12	0.0712	0.0022	0.0308
p23.A3	p26.E6	0.0181	0.0022	0.1213
p23.A3	p4.A6	0.0347	0.0022	0.0631
p23.A3	p23.C3	0.0498	0.0066	0.1324
p23.A3	p24.B8	0.0200	0.0022	0.1105
p23.A3	p11.G8	0.0438	0.0088	0.2004
p23.A3	p22.G7	0.0423	0.0044	0.1041
p23.A3	p26.B8	0.0180	0.0022	0.1219
p23.A3	p26.B10	0.0181	0.0022	0.1213
p23.A3	p4.G8	0.0300	0.0044	0.1467
p23.A3	p7.F10	0.0300	0.0044	0.1467
p20.F12	p11.H9	0.0393	0.0067	0.1697
p20.F12	p12.G7	0.0624	0.0089	0.1428
p20.F12	p23.H1	0.0558	0.0089	0.1599
p20.F12	p26.A2	0.0558	0.0089	0.1599
p20.F12	p26.E9	0.0987	0.0022	0.0224
p20.F12	p26.F2	0.0558	0.0089	0.1599
p20.F12	p26.G7	0.0297	0.0044	0.1500
p20.F12	p2.B9	0.0558	0.0089	0.1599
p20.F12	p3.C1	0.0297	0.0044	0.1500
p20.F12	p3.C8	0.0558	0.0089	0.1599
p20.F12	p6.G8	0.0393	0.0067	0.1697
p20.F12	p7.B1	0.0377	0.0044	0.1175
p20.F12	p25.G7	0.0990	0.0022	0.0223
p20.F12	p24.E1	0.0410	0.0066	0.1620
p20.F12	p5.F9	0.0558	0.0089	0.1599
p20.F12	p1.A9	0.0592	0.0089	0.1509
p20.F12	p3.F1	0.0728	0.0067	0.0917
p20.F12	p6.B2	0.0379	0.0044	0.1170
p20.F12	p24.H5	0.0581	0.0044	0.0763
p20.F12	p13.H12	0.0460	0.0067	0.1446
p20.F12	p26.E6	0.0990	0.0022	0.0223
p20.F12	p4.A6	0.0410	0.0066	0.1620
p20.F12	p23.C3	0.1004	0.0111	0.1108
p20.F12	p24.B8	0.0425	0.0067	0.1578
p20.F12	p11.G8	0.0765	0.0133	0.1741
p20.F12	p22.G7	0.0659	0.0089	0.1350
p20.F12	p11.H6	0.0300	0.0044	0.1467
p20.F12	p26.B8	0.0987	0.0022	0.0224
p20.F12	p26.B10	0.0990	0.0022	0.0223
p20.F12	p23.A3	0.0300	0.0044	0.1467
p4.D2	p11.H9	0.0424	0.0044	0.1039
p4.D2	p12.G7	0.0511	0.0066	0.1297
p4.D2	p23.H1	0.0700	0.0066	0.0948
p4.D2	p26.A2	0.0700	0.0066	0.0948
p4.D2	p26.E9	0.0226	0.0044	0.1947
p4.D2	p26.F2	0.0700	0.0066	0.0948
p4.D2	p26.G7	0.0161	0.0022	0.1371
p4.D2	p2.B9	0.0700	0.0066	0.0948
p4.D2	p3.C1	0.0161	0.0022	0.1371
p4.D2	p3.C8	0.0700	0.0066	0.0948
p4.D2	p6.G8	0.0424	0.0044	0.1039
p4.D2	p7.B1	0.0250	0.0022	0.0876
p4.D2	p25.G7	0.0227	0.0044	0.1939
p4.D2	p24.E1	0.0454	0.0044	0.0967
p4.D2	p5.F9	0.0700	0.0066	0.0948
p4.D2	p1.A9	0.0646	0.0066	0.1027
p4.D2	p3.F1	0.0464	0.0044	0.0950
p4.D2	p6.B2	0.0212	0.0022	0.1038
p4.D2	p24.H5	0.0170	0.0022	0.1294
p4.D2	p13.H12	0.0335	0.0044	0.1311
p4.D2	p26.E6	0.0227	0.0044	0.1939
